Feature, Visits, Acc. Reward, Q-value, Normalized value, Color
APISolvers, 34, 48, 1.41, 0.97, RED
DepMng, 57, 85, 1.49, 1.0, RED
FeatureIDE, 2, 1, 0.5, 0.6, ORANGE
Metamodels, 1, -1, -1.0, 0.0, BLUE
Operations, 20, 27, 1.35, 0.94, RED
ParserTechnology, 46, 66, 1.43, 0.98, RED
SPLOT, 4, 4, 1.0, 0.8, RED
Solvers, 17, 22, 1.29, 0.92, RED
System, 12, 13, 1.08, 0.84, RED
Utils, 7, 6, 0.86, 0.75, ORANGE
