Feature, Visits, Acc. Reward, Q-value, Normalized value, Color
Glucose, 32, 32, 1.0, 1.0, RED
MiniSAT, 32, 32, 1.0, 1.0, RED
PicoSAT, 32, 32, 1.0, 1.0, RED
pycosat, 32, 32, 1.0, 1.0, RED
pyglucose, 32, 32, 1.0, 1.0, RED
python-sat, 33, 33, 1.0, 1.0, RED
