Feature, Visits, Acc. Reward, Q-value, Normalized value, Color
Glucose, 65, 65, 1.0, 1.0, RED
MiniSAT, 66, 66, 1.0, 1.0, RED
PicoSAT, 66, 66, 1.0, 1.0, RED
System, 66, 66, 1.0, 1.0, RED
pycosat, 65, 65, 1.0, 1.0, RED
pyglucose, 65, 65, 1.0, 1.0, RED
python-sat, 65, 65, 1.0, 1.0, RED
