Feature, Visits, Acc. Reward, Q-value, Normalized value, Color
Glucose, 10, 2, 0.2, 0.62, ORANGE
MiniSAT, 1, -1, -1.0, 0.0, BLUE
Packages, 280, 262, 0.94, 1.0, RED
PicoSAT, 1, -1, -1.0, 0.0, BLUE
System, 1, -1, -1.0, 0.0, BLUE
