Feature, Visits, Acc. Reward, Q-value, Normalized value, Color
APISolvers, 160, 268, 1.68, 1.0, RED
AutomatedReasoning, 18, 26, 1.44, 0.8, RED
DepMng, 2, 1, 0.5, 0.0, BLUE
Interoperability, 4, 4, 1.0, 0.43, YELLOW
Metamodels, 5, 6, 1.2, 0.6, ORANGE
SimpleParse, 11, 15, 1.36, 0.74, ORANGE
System, 11, 13, 1.18, 0.58, YELLOW
Utils, 21, 31, 1.48, 0.83, RED
antlr4-python3-runtime, 9, 11, 1.22, 0.61, ORANGE
lark-parser, 7, 9, 1.29, 0.67, ORANGE
