Algorithm,Run,Steps,Iterations,Simulations,Total simulations,Evaluations,Positive Evaluations,Tree Size,Time (s),Memory (MB),Solution
Parallel Flat Monte Carlo,19,16,None,100,1600,1600,1600,0,1.2403,1.0114,"['Gatling', 'Generator', 'TestingFrameworks', 'Authentication', 'Cucumber', 'BackEnd', 'JHipster', 'HTTPSession', 'Database', 'Application', 'SpringWebSockets', 'SocialLogin', 'SQL', 'Hibernate2ndLvlCache', 'Maven', 'Development', 'Protractor', 'MariaDBDev', 'Production', 'MariaDB', 'Docker', 'Monolithic', 'HazelCast']"
Parallel Flat Monte Carlo,20,13,None,100,1300,1300,1300,0,0.993,1.0311,"['Gatling', 'Generator', 'TestingFrameworks', 'Authentication', 'Cucumber', 'BackEnd', 'JHipster', 'JWT', 'Libsass', 'Protractor', 'ClusteredSession', 'InternationalizationSupport', 'Maven', 'SpringWebSockets', 'SocialLogin', 'Database', 'Docker', 'Application', 'Monolithic', 'MongoDB']"
Parallel Flat Monte Carlo,21,11,None,100,1100,1100,1100,0,0.8467,1.0564,"['Gatling', 'Generator', 'TestingFrameworks', 'Authentication', 'Cucumber', 'BackEnd', 'JHipster', 'Gradle', 'SocialLogin', 'Docker', 'InternationalizationSupport', 'SpringWebSockets', 'Protractor', 'JWT', 'Database', 'MongoDB', 'Application', 'Monolithic']"
Parallel Flat Monte Carlo,22,11,None,100,1100,1100,1100,0,0.8377,1.0778,"['Gatling', 'Generator', 'TestingFrameworks', 'Authentication', 'Cucumber', 'BackEnd', 'JHipster', 'InternationalizationSupport', 'Maven', 'SocialLogin', 'Protractor', 'Libsass', 'SpringWebSockets', 'Database', 'MongoDB', 'HTTPSession', 'Application', 'Monolithic']"
Parallel Flat Monte Carlo,23,11,None,100,1100,1100,1100,0,0.8576,1.1007,"['Gatling', 'Generator', 'TestingFrameworks', 'Authentication', 'Cucumber', 'BackEnd', 'JHipster', 'SocialLogin', 'Application', 'Monolithic', 'JWT', 'Database', 'Gradle', 'InternationalizationSupport', 'Docker', 'Libsass', 'Protractor', 'MongoDB']"
Parallel Flat Monte Carlo,24,16,None,100,1600,1600,1600,0,1.2502,1.1341,"['Gatling', 'Generator', 'TestingFrameworks', 'Authentication', 'Cucumber', 'BackEnd', 'JHipster', 'Application', 'Database', 'Maven', 'SQL', 'Hibernate2ndLvlCache', 'ClusteredSession', 'Protractor', 'Libsass', 'HazelCast', 'MicroserviceGateway', 'Development', 'SpringWebSockets', 'JWT', 'MariaDBDev', 'Production', 'MariaDB']"
Parallel Flat Monte Carlo,25,11,None,100,1100,1100,1100,0,0.8423,1.1553,"['Gatling', 'Generator', 'TestingFrameworks', 'Authentication', 'Cucumber', 'BackEnd', 'JHipster', 'Application', 'ClusteredSession', 'SpringWebSockets', 'Database', 'Maven', 'Protractor', 'InternationalizationSupport', 'HTTPSession', 'Libsass', 'MongoDB', 'Monolithic']"
Parallel Flat Monte Carlo,26,8,None,100,800,800,800,0,0.6513,1.1696,"['Gatling', 'Generator', 'TestingFrameworks', 'Authentication', 'Cucumber', 'BackEnd', 'JHipster', 'Maven', 'Libsass', 'OAuth2', 'Database', 'Application', 'MongoDB', 'Monolithic', 'Protractor']"
Parallel Flat Monte Carlo,27,7,None,100,700,700,700,0,0.5175,1.1845,"['Gatling', 'Generator', 'TestingFrameworks', 'Authentication', 'Cucumber', 'BackEnd', 'JHipster', 'Database', 'Cassandra', 'Docker', 'Server', 'Maven', 'MicroserviceApplication', 'Uaa']"
Parallel Flat Monte Carlo,28,17,None,100,1700,1700,1700,0,1.3058,1.2175,"['Gatling', 'Generator', 'TestingFrameworks', 'Authentication', 'Cucumber', 'BackEnd', 'JHipster', 'SpringWebSockets', 'HTTPSession', 'Docker', 'InternationalizationSupport', 'Maven', 'Protractor', 'Application', 'SocialLogin', 'Monolithic', 'Database', 'Libsass', 'ClusteredSession', 'SQL', 'Development', 'PostgreSQLDev', 'Production', 'PostgreSQL']"
Parallel Flat Monte Carlo,29,16,None,100,1600,1600,1600,0,1.2583,1.2503,"['Gatling', 'Generator', 'TestingFrameworks', 'Authentication', 'Cucumber', 'BackEnd', 'JHipster', 'Database', 'JWT', 'ClusteredSession', 'Docker', 'SocialLogin', 'Protractor', 'SQL', 'SpringWebSockets', 'Maven', 'Production', 'Development', 'ElasticSearch', 'MariaDBDev', 'Application', 'MariaDB', 'Monolithic']"
Parallel Flat Monte Carlo,30,11,None,100,1100,1100,1100,0,0.843,1.2704,"['Gatling', 'Generator', 'TestingFrameworks', 'Authentication', 'Cucumber', 'BackEnd', 'JHipster', 'Gradle', 'SpringWebSockets', 'Application', 'Database', 'Docker', 'Protractor', 'SocialLogin', 'Libsass', 'MongoDB', 'Monolithic', 'HTTPSession']"
