Algorithm,Run,Steps,Iterations,Simulations,Total simulations,Evaluations,Positive Evaluations,Tree Size,Time (s),Memory (MB),Solution
Random strategy,17,20,None,0,0,0,0,0,0.0026,0.4575,"['Gatling', 'TestingFrameworks', 'Cucumber', 'Authentication', 'Generator', 'BackEnd', 'JHipster', 'SpringWebSockets', 'Docker', 'Application', 'Libsass', 'ClusteredSession', 'Database', 'JWT', 'InternationalizationSupport', 'Monolithic', 'Gradle', 'SQL', 'SocialLogin', 'Hibernate2ndLvlCache', 'ElasticSearch', 'Development', 'Protractor', 'HazelCast', 'Production', 'PostgreSQLDev', 'PostgreSQL']"
Random strategy,18,9,None,0,0,0,0,0,0.0011,0.4736,"['Gatling', 'TestingFrameworks', 'Cucumber', 'Authentication', 'Generator', 'BackEnd', 'JHipster', 'Database', 'SocialLogin', 'Protractor', 'JWT', 'Docker', 'MongoDB', 'Application', 'Maven', 'Monolithic']"
Random strategy,19,18,None,0,0,0,0,0,0.0023,0.5106,"['Gatling', 'TestingFrameworks', 'Cucumber', 'Authentication', 'Generator', 'BackEnd', 'JHipster', 'SpringWebSockets', 'ClusteredSession', 'Application', 'JWT', 'Docker', 'Monolithic', 'SocialLogin', 'Gradle', 'Protractor', 'Database', 'InternationalizationSupport', 'SQL', 'Development', 'Production', 'MySQL', 'H2', 'Libsass', 'InMemory']"
Random strategy,20,12,None,0,0,0,0,0,0.0013,0.534,"['Gatling', 'TestingFrameworks', 'Cucumber', 'Authentication', 'Generator', 'BackEnd', 'JHipster', 'Docker', 'JWT', 'Protractor', 'Application', 'Libsass', 'ClusteredSession', 'MicroserviceGateway', 'Maven', 'InternationalizationSupport', 'SpringWebSockets', 'Database', 'MongoDB']"
Random strategy,21,16,None,0,0,0,0,0,0.0018,0.5648,"['Gatling', 'TestingFrameworks', 'Cucumber', 'Authentication', 'Generator', 'BackEnd', 'JHipster', 'Application', 'OAuth2', 'SpringWebSockets', 'Maven', 'ClusteredSession', 'Monolithic', 'InternationalizationSupport', 'Docker', 'Libsass', 'Database', 'SQL', 'Production', 'Protractor', 'PostgreSQL', 'Development', 'PostgreSQLDev']"
Random strategy,22,18,None,0,0,0,0,0,0.0023,0.5996,"['Gatling', 'TestingFrameworks', 'Cucumber', 'Authentication', 'Generator', 'BackEnd', 'JHipster', 'InternationalizationSupport', 'Protractor', 'JWT', 'Gradle', 'ClusteredSession', 'Database', 'SQL', 'ElasticSearch', 'Libsass', 'SpringWebSockets', 'Hibernate2ndLvlCache', 'Application', 'Development', 'MicroserviceGateway', 'MySql', 'HazelCast', 'Production', 'MySQL']"
Random strategy,23,20,None,0,0,0,0,0,0.0024,0.6385,"['Gatling', 'TestingFrameworks', 'Cucumber', 'Authentication', 'Generator', 'BackEnd', 'JHipster', 'InternationalizationSupport', 'Gradle', 'SpringWebSockets', 'JWT', 'Protractor', 'SocialLogin', 'Database', 'Application', 'Monolithic', 'SQL', 'ElasticSearch', 'Development', 'PostgreSQLDev', 'Hibernate2ndLvlCache', 'ClusteredSession', 'Libsass', 'Production', 'Docker', 'PostgreSQL', 'EhCache']"
Random strategy,24,10,None,0,0,0,0,0,0.0013,0.6564,"['Gatling', 'TestingFrameworks', 'Cucumber', 'Authentication', 'Generator', 'BackEnd', 'JHipster', 'Maven', 'SpringWebSockets', 'Database', 'Cassandra', 'Application', 'MicroserviceGateway', 'Protractor', 'Libsass', 'Docker', 'Uaa']"
Random strategy,25,20,None,0,0,0,0,0,0.0022,0.6965,"['Gatling', 'TestingFrameworks', 'Cucumber', 'Authentication', 'Generator', 'BackEnd', 'JHipster', 'HTTPSession', 'ClusteredSession', 'Application', 'Maven', 'Protractor', 'SpringWebSockets', 'InternationalizationSupport', 'Monolithic', 'SocialLogin', 'Libsass', 'Docker', 'Database', 'SQL', 'Production', 'MySQL', 'Hibernate2ndLvlCache', 'EhCache', 'Development', 'ElasticSearch', 'MySql']"
Random strategy,26,13,None,0,0,0,0,0,0.0017,0.7221,"['Gatling', 'TestingFrameworks', 'Cucumber', 'Authentication', 'Generator', 'BackEnd', 'JHipster', 'Database', 'Libsass', 'InternationalizationSupport', 'ClusteredSession', 'SocialLogin', 'Application', 'SpringWebSockets', 'Monolithic', 'Docker', 'Protractor', 'Gradle', 'MongoDB', 'HTTPSession']"
Random strategy,27,11,None,0,0,0,0,0,0.0012,0.7416,"['Gatling', 'TestingFrameworks', 'Cucumber', 'Authentication', 'Generator', 'BackEnd', 'JHipster', 'SpringWebSockets', 'ClusteredSession', 'Uaa', 'Gradle', 'Application', 'Protractor', 'MicroserviceGateway', 'Database', 'Docker', 'InternationalizationSupport', 'Cassandra']"
Random strategy,28,8,None,0,0,0,0,0,0.001,0.7576,"['Gatling', 'TestingFrameworks', 'Cucumber', 'Authentication', 'Generator', 'BackEnd', 'JHipster', 'Uaa', 'Docker', 'Database', 'Server', 'Maven', 'InternationalizationSupport', 'Cassandra', 'MicroserviceApplication']"
Random strategy,29,11,None,0,0,0,0,0,0.0013,0.7792,"['Gatling', 'TestingFrameworks', 'Cucumber', 'Authentication', 'Generator', 'BackEnd', 'JHipster', 'Libsass', 'Protractor', 'SpringWebSockets', 'Uaa', 'Database', 'InternationalizationSupport', 'Application', 'ClusteredSession', 'MongoDB', 'Gradle', 'MicroserviceGateway']"
Random strategy,30,12,None,0,0,0,0,0,0.0012,0.8045,"['Gatling', 'TestingFrameworks', 'Cucumber', 'Authentication', 'Generator', 'BackEnd', 'JHipster', 'Gradle', 'Uaa', 'Protractor', 'InternationalizationSupport', 'Docker', 'Libsass', 'SpringWebSockets', 'ClusteredSession', 'Database', 'MongoDB', 'Application', 'MicroserviceGateway']"
