Algorithm, Step, Alternatives, Decisions, Choice, Simulations, Evaluations, Positive Evaluations, Tree Size, Time (s)
Greedy MCTS, 78, 3, 3, Ham, 100, 0, 0, 96, 0.0318
Greedy MCTS, 79, 1, 1, Pizza, 100, 0, 0, 90, 0.0914
Greedy MCTS, 80, 4, 4, Size, 100, 0, 0, 126, 0.087
Greedy MCTS, 81, 5, 5, Normal, 100, 0, 0, 133, 0.0779
Greedy MCTS, 82, 2, 2, Dough, 100, 0, 0, 133, 0.0642
Greedy MCTS, 83, 3, 3, Topping, 100, 0, 0, 133, 0.0555
Greedy MCTS, 84, 5, 5, Sicilian, 100, 0, 0, 133, 0.0496
Greedy MCTS, 85, 3, 3, Ham, 100, 0, 0, 133, 0.0377
Greedy MCTS, 86, 1, 1, Pizza, 100, 0, 0, 90, 0.089
Greedy MCTS, 87, 4, 4, Size, 100, 0, 0, 115, 0.0834
Greedy MCTS, 88, 5, 5, Dough, 100, 0, 0, 121, 0.0725
Greedy MCTS, 89, 6, 6, Normal, 100, 0, 0, 121, 0.0619
Greedy MCTS, 90, 3, 3, Neapolitan, 100, 0, 0, 121, 0.0521
Greedy MCTS, 91, 1, 1, Topping, 100, 0, 0, 121, 0.0439
Greedy MCTS, 92, 3, 3, Ham, 100, 0, 0, 121, 0.0356
Greedy MCTS, 93, 1, 1, Pizza, 100, 0, 0, 91, 0.092
Greedy MCTS, 94, 4, 4, Dough, 100, 0, 0, 120, 0.0879
Greedy MCTS, 95, 5, 5, Size, 100, 0, 0, 143, 0.0887
Greedy MCTS, 96, 6, 6, Normal, 100, 0, 0, 144, 0.0782
Greedy MCTS, 97, 3, 3, Sicilian, 100, 0, 0, 144, 0.0658
Greedy MCTS, 98, 1, 1, Topping, 100, 0, 0, 144, 0.054
Greedy MCTS, 99, 3, 3, Ham, 100, 0, 0, 144, 0.0442
Greedy MCTS, 100, 1, 1, Pizza, 100, 0, 0, 92, 0.0868
Greedy MCTS, 101, 4, 4, Dough, 100, 0, 0, 130, 0.0936
Greedy MCTS, 102, 5, 5, Size, 100, 0, 0, 142, 0.0847
Greedy MCTS, 103, 6, 6, Big, 100, 0, 0, 142, 0.0708
Greedy MCTS, 104, 4, 4, Topping, 100, 0, 0, 142, 0.0707
Greedy MCTS, 105, 6, 6, Neapolitan, 100, 0, 0, 142, 0.0626
Greedy MCTS, 106, 4, 4, Ham, 100, 0, 0, 142, 0.0495
Greedy MCTS, 107, 1, 1, Pizza, 100, 0, 0, 89, 0.0954
Greedy MCTS, 108, 4, 4, Dough, 100, 0, 0, 131, 0.0903
Greedy MCTS, 109, 5, 5, Size, 100, 0, 0, 141, 0.0839
Greedy MCTS, 110, 6, 6, Normal, 100, 0, 0, 141, 0.07
Greedy MCTS, 111, 3, 3, Topping, 100, 0, 0, 141, 0.0587
Greedy MCTS, 112, 5, 5, Neapolitan, 100, 0, 0, 141, 0.0506
Greedy MCTS, 113, 3, 3, Mozzarella, 100, 0, 0, 141, 0.0404
Greedy MCTS, 114, 1, 1, Pizza, 100, 0, 0, 91, 0.0889
Greedy MCTS, 115, 4, 4, Size, 100, 0, 0, 140, 0.0977
Greedy MCTS, 116, 5, 5, Normal, 100, 0, 0, 148, 0.085
Greedy MCTS, 117, 2, 2, Dough, 100, 0, 0, 148, 0.0696
Greedy MCTS, 118, 3, 3, Sicilian, 100, 0, 0, 148, 0.0601
Greedy MCTS, 119, 1, 1, Topping, 100, 0, 0, 148, 0.0514
Greedy MCTS, 120, 3, 3, Salami, 100, 0, 0, 148, 0.0406
Greedy MCTS, 121, 1, 1, Pizza, 100, 0, 0, 88, 0.096
Greedy MCTS, 122, 4, 4, Dough, 100, 0, 0, 136, 0.093
Greedy MCTS, 123, 5, 5, Size, 100, 0, 0, 143, 0.0823
Greedy MCTS, 124, 6, 6, Normal, 100, 0, 0, 143, 0.0693
Greedy MCTS, 125, 3, 3, Neapolitan, 100, 0, 0, 143, 0.058
Greedy MCTS, 126, 1, 1, Topping, 100, 0, 0, 143, 0.0489
Greedy MCTS, 127, 3, 3, Ham, 100, 0, 0, 143, 0.0393
Greedy MCTS, 128, 1, 1, Pizza, 100, 0, 0, 90, 0.0864
Greedy MCTS, 129, 4, 4, Size, 100, 0, 0, 124, 0.0926
Greedy MCTS, 130, 5, 5, Normal, 100, 0, 0, 128, 0.0767
Greedy MCTS, 131, 2, 2, Dough, 100, 0, 0, 128, 0.0649
Greedy MCTS, 132, 3, 3, Neapolitan, 100, 0, 0, 128, 0.0557
Greedy MCTS, 133, 1, 1, Topping, 100, 0, 0, 128, 0.0449
Greedy MCTS, 134, 3, 3, Mozzarella, 100, 0, 0, 128, 0.0379
Greedy MCTS, 135, 1, 1, Pizza, 100, 0, 0, 48, 0.0698
Greedy MCTS, 136, 4, 4, Size, 100, 0, 0, 72, 0.053
Greedy MCTS, 137, 5, 5, Normal, 100, 0, 0, 101, 0.069
Greedy MCTS, 138, 2, 2, Dough, 100, 0, 0, 101, 0.0547
Greedy MCTS, 139, 3, 3, Sicilian, 100, 0, 0, 101, 0.0476
