Algorithm,Run,Steps,Iterations,Simulations,Total simulations,Evaluations,Positive Evaluations,Tree Size,Time (s),Memory (MB),Solution
UCT MCTS,19,17,None,100,1700,1700,1700,1700,8.25,51.4557,"['MobileMedia2', 'Connectivity', 'Radio', 'ScreenSize', 'TouchScreen', 'CallManager', 'Calendar', 'MediaSelection', 'Bluetooth', 'Language', 'OS', 'Speakerphone', 'Video', 'Portuguese', 'Androide', 'Screen1', 'MediaManagement']"
UCT MCTS,20,17,None,100,1700,1700,1700,1700,7.6422,43.963,"['MobileMedia2', 'MediaSelection', 'Calendar', 'Speakerphone', 'ScreenSize', 'GPS', 'Photo', 'Radio', 'OS', 'Video', 'Symbia', 'Screen3', 'CallManager', 'Language', 'TouchScreen', 'English', 'MediaManagement']"
UCT MCTS,21,17,None,100,1700,1700,1700,1700,8.2424,40.0105,"['MobileMedia2', 'CallManager', 'MediaSelection', 'Music', 'GPS', 'OS', 'iOS', 'ScreenSize', 'Speakerphone', 'MusicPlayer', 'Language', 'Screen1', 'Video', 'Radio', 'Portuguese', 'Calendar', 'MediaManagement']"
UCT MCTS,22,14,None,100,1400,1400,1400,1400,6.203,40.0096,"['MobileMedia2', 'CallManager', 'Calendar', 'Speakerphone', 'Language', 'ScreenSize', 'MediaSelection', 'Portuguese', 'Screen1', 'OS', 'Radio', 'Photo', 'MediaManagement', 'Androide']"
UCT MCTS,23,24,None,100,2400,2400,2400,2400,14.035,45.3714,"['MobileMedia2', 'Speakerphone', 'MediaSelection', 'Video', 'OS', 'TVDigital', 'Androide', 'Radio', 'Music', 'Calendar', 'GPS', 'CallManager', 'Photo', 'Language', 'ScreenSize', 'ResolutionCamera', 'MusicPlayer', 'Resolution8MP', 'Screen1', 'Portuguese', 'Connectivity', 'WiFi', 'Youtube', 'MediaManagement']"
UCT MCTS,24,16,None,100,1600,1600,1600,1600,8.6437,45.3679,"['MobileMedia2', 'OS', 'CallManager', 'Calendar', 'iOS', 'Radio', 'GPS', 'TouchScreen', 'Speakerphone', 'ScreenSize', 'MediaSelection', 'Language', 'Portuguese', 'Screen2', 'Video', 'MediaManagement']"
UCT MCTS,25,14,None,100,1400,1400,1400,1400,6.0297,37.8951,"['MobileMedia2', 'OS', 'ScreenSize', 'MediaSelection', 'Speakerphone', 'Symbia', 'Calendar', 'CallManager', 'Language', 'Screen3', 'Photo', 'Radio', 'English', 'MediaManagement']"
UCT MCTS,26,18,None,100,1800,1800,1800,1800,7.5476,43.8851,"['MobileMedia2', 'CallManager', 'MediaSelection', 'Calendar', 'Speakerphone', 'ScreenSize', 'Music', 'MusicPlayer', 'Language', 'OS', 'Symbia', 'Radio', 'Spanish', 'Video', 'Screen3', 'Photo', 'Portuguese', 'MediaManagement']"
UCT MCTS,27,27,None,100,2700,2700,2700,2700,18.5083,45.9733,"['MobileMedia2', 'Speakerphone', 'ResolutionCamera', 'Radio', 'MediaSelection', 'TouchScreen', 'Photo', 'Resolution3MP', 'Video', 'OS', 'iOS', 'TVDigital', 'Language', 'ScreenSize', 'Portuguese', 'Spanish', 'Music', 'MusicPlayer', 'Calendar', 'CallManager', 'Screen1', 'English', 'GPS', 'Connectivity', 'WiFi', 'Gmail', 'MediaManagement']"
UCT MCTS,28,26,None,100,2600,2600,2600,2600,14.7771,51.7763,"['MobileMedia2', 'ScreenSize', 'MediaSelection', 'Photo', 'OS', 'Screen1', 'ResolutionCamera', 'Video', 'Androide', 'Speakerphone', 'TouchScreen', 'Radio', 'TVDigital', 'CallManager', 'Language', 'Resolution8MP', 'Calendar', 'Music', 'Spanish', 'MusicPlayer', 'GPS', 'MediaManagement', 'SMSTransfer', 'Connectivity', 'WiFi', 'Youtube']"
UCT MCTS,29,18,None,100,1800,1800,1800,1800,8.6706,51.7731,"['MobileMedia2', 'MediaSelection', 'CallManager', 'Video', 'Photo', 'Radio', 'ScreenSize', 'TouchScreen', 'Music', 'Speakerphone', 'Calendar', 'MusicPlayer', 'OS', 'WindowsMobile', 'Language', 'English', 'Screen1', 'MediaManagement']"
UCT MCTS,30,17,None,100,1700,1700,1700,1700,8.8586,41.0242,"['MobileMedia2', 'MediaSelection', 'Video', 'OS', 'Photo', 'Radio', 'ScreenSize', 'CallManager', 'iOS', 'Speakerphone', 'Screen2', 'TouchScreen', 'Calendar', 'Language', 'MediaManagement', 'SMSTransfer', 'Portuguese']"
