Algorithm,Run,Steps,Iterations,Simulations,Total simulations,Evaluations,Positive Evaluations,Tree Size,Time (s),Memory (MB),Solution
Parallel Flat Monte Carlo,13,28,None,100,2700,2700,2700,0,2.3041,1.323,"['MobileMedia2', 'CallManager', 'Calendar', 'Radio', 'Language', 'Speakerphone', 'English', 'ResolutionCamera', 'Resolution8MP', 'Connectivity', 'Bluetooth', 'OS', 'MediaSelection', 'GPS', 'Androide', 'TouchScreen', 'Video', 'WiFi', 'Youtube', 'ScreenSize', 'Music', 'Gmail', 'TVDigital', 'MusicPlayer', 'Spanish', 'Photo', 'Screen2', 'MediaManagement']"
Parallel Flat Monte Carlo,14,31,None,100,3000,3000,3000,0,2.5535,1.3846,"['MobileMedia2', 'Speakerphone', 'CallManager', 'MediaSelection', 'ScreenSize', 'Music', 'Screen1', 'MediaManagement', 'CopyMedia', 'Language', 'Video', 'Connectivity', 'English', 'Favourites', 'WiFi', 'SetFavourites', 'ResolutionCamera', 'Portuguese', 'Youtube', 'Spanish', 'MusicPlayer', 'OS', 'iOS', 'Calendar', 'Gmail', 'GoogleMaps', 'Radio', 'Resolution8MP', 'Photo', 'SMSTransfer', 'ViewFavourites']"
Parallel Flat Monte Carlo,15,27,None,100,2600,2600,2600,0,2.195,1.4355,"['MobileMedia2', 'GPS', 'TouchScreen', 'TVDigital', 'ScreenSize', 'Screen1', 'Radio', 'ResolutionCamera', 'Resolution8MP', 'Speakerphone', 'OS', 'Androide', 'Language', 'English', 'Spanish', 'Calendar', 'Portuguese', 'Connectivity', 'CallManager', 'WiFi', 'Gmail', 'Youtube', 'Bluetooth', 'MediaSelection', 'Video', 'Photo', 'MediaManagement']"
Parallel Flat Monte Carlo,16,27,None,100,2600,2600,2600,0,2.2451,1.4873,"['MobileMedia2', 'Speakerphone', 'Language', 'Calendar', 'Connectivity', 'WiFi', 'Spanish', 'GoogleMaps', 'TVDigital', 'CallManager', 'Radio', 'Bluetooth', 'GPS', 'TouchScreen', 'OS', 'English', 'Symbia', 'Youtube', 'Gmail', 'ScreenSize', 'MediaSelection', 'Screen3', 'Photo', 'Portuguese', 'Music', 'MusicPlayer', 'MediaManagement']"
Parallel Flat Monte Carlo,17,29,None,100,2800,2800,2800,0,2.38,1.546,"['MobileMedia2', 'OS', 'iOS', 'Radio', 'Connectivity', 'Speakerphone', 'ResolutionCamera', 'ScreenSize', 'Resolution3MP', 'Screen1', 'Bluetooth', 'MediaSelection', 'WiFi', 'Language', 'TouchScreen', 'English', 'Spanish', 'TVDigital', 'Portuguese', 'Gmail', 'GoogleMaps', 'Video', 'CallManager', 'Youtube', 'Music', 'Photo', 'MusicPlayer', 'Calendar', 'MediaManagement']"
Parallel Flat Monte Carlo,18,29,None,100,2800,2800,2800,0,2.4337,1.6022,"['MobileMedia2', 'CallManager', 'Speakerphone', 'TouchScreen', 'MediaSelection', 'ScreenSize', 'MediaManagement', 'Favourites', 'Language', 'Photo', 'Screen1', 'Spanish', 'ResolutionCamera', 'Resolution3MP', 'SetFavourites', 'GPS', 'Connectivity', 'Portuguese', 'Calendar', 'TVDigital', 'CopyMedia', 'Bluetooth', 'ViewFavourites', 'Radio', 'English', 'OS', 'WindowsMobile', 'Video', 'SMSTransfer']"
Parallel Flat Monte Carlo,19,28,None,100,2700,2700,2700,0,2.3628,1.6507,"['MobileMedia2', 'TouchScreen', 'CallManager', 'Connectivity', 'TVDigital', 'MediaManagement', 'Calendar', 'WiFi', 'ResolutionCamera', 'GoogleMaps', 'MediaSelection', 'Video', 'Resolution3MP', 'OS', 'Androide', 'Photo', 'ScreenSize', 'Radio', 'Speakerphone', 'Bluetooth', 'Screen1', 'Youtube', 'GPS', 'Language', 'Favourites', 'Spanish', 'ViewFavourites', 'SetFavourites']"
Parallel Flat Monte Carlo,20,30,None,100,2900,2900,2900,0,2.5186,1.7127,"['MobileMedia2', 'CallManager', 'Speakerphone', 'Language', 'MediaSelection', 'Connectivity', 'ResolutionCamera', 'TVDigital', 'Radio', 'Calendar', 'Photo', 'Resolution8MP', 'Spanish', 'MediaManagement', 'Bluetooth', 'ScreenSize', 'OS', 'English', 'Portuguese', 'TouchScreen', 'Favourites', 'WiFi', 'CopyMedia', 'SMSTransfer', 'Video', 'ViewFavourites', 'WindowsMobile', 'SetFavourites', 'Screen2', 'Gmail']"
Parallel Flat Monte Carlo,21,28,None,100,2700,2700,2700,0,2.3456,1.7633,"['MobileMedia2', 'GPS', 'Radio', 'TVDigital', 'Language', 'English', 'Calendar', 'ScreenSize', 'Portuguese', 'MediaManagement', 'ResolutionCamera', 'TouchScreen', 'Spanish', 'Resolution3MP', 'MediaSelection', 'Video', 'Music', 'Screen2', 'Favourites', 'ViewFavourites', 'SetFavourites', 'CallManager', 'SMSTransfer', 'OS', 'iOS', 'MusicPlayer', 'Speakerphone', 'Photo']"
Parallel Flat Monte Carlo,22,28,None,100,2700,2700,2700,0,2.3138,1.816,"['MobileMedia2', 'Radio', 'OS', 'GPS', 'TouchScreen', 'Calendar', 'CallManager', 'Connectivity', 'ResolutionCamera', 'WiFi', 'MediaSelection', 'Resolution8MP', 'Photo', 'Youtube', 'TVDigital', 'Gmail', 'Bluetooth', 'Language', 'ScreenSize', 'Speakerphone', 'Androide', 'English', 'GoogleMaps', 'Screen1', 'Spanish', 'Video', 'Portuguese', 'MediaManagement']"
Parallel Flat Monte Carlo,23,31,None,100,3000,3000,3000,0,2.5954,1.8784,"['MobileMedia2', 'MediaManagement', 'OS', 'TouchScreen', 'TVDigital', 'Radio', 'WindowsMobile', 'CallManager', 'ScreenSize', 'Screen2', 'Language', 'Calendar', 'Speakerphone', 'GPS', 'Spanish', 'Favourites', 'ResolutionCamera', 'English', 'ViewFavourites', 'Connectivity', 'SMSTransfer', 'SetFavourites', 'WiFi', 'MediaSelection', 'Video', 'CopyMedia', 'ReceivePhoto', 'Resolution8MP', 'Bluetooth', 'Photo', 'Gmail']"
Parallel Flat Monte Carlo,24,26,None,100,2500,2500,2500,0,2.1799,1.93,"['MobileMedia2', 'Language', 'GPS', 'English', 'ResolutionCamera', 'TouchScreen', 'CallManager', 'MediaSelection', 'Spanish', 'Resolution3MP', 'OS', 'WindowsMobile', 'Connectivity', 'TVDigital', 'Music', 'ScreenSize', 'MusicPlayer', 'Bluetooth', 'Calendar', 'Portuguese', 'Video', 'Screen3', 'Photo', 'Radio', 'Speakerphone', 'MediaManagement']"
Parallel Flat Monte Carlo,25,30,None,100,2900,2900,2900,0,2.5779,1.9879,"['MobileMedia2', 'ResolutionCamera', 'TVDigital', 'MediaManagement', 'Connectivity', 'Favourites', 'Radio', 'Calendar', 'Resolution8MP', 'OS', 'WiFi', 'Androide', 'ViewFavourites', 'Gmail', 'GoogleMaps', 'Youtube', 'CallManager', 'GPS', 'ScreenSize', 'SetFavourites', 'Screen1', 'Speakerphone', 'Language', 'MediaSelection', 'TouchScreen', 'Photo', 'English', 'CopyMedia', 'Video', 'SMSTransfer']"
Parallel Flat Monte Carlo,26,28,None,100,2700,2700,2700,0,2.3883,2.0388,"['MobileMedia2', 'MediaManagement', 'ResolutionCamera', 'TVDigital', 'ScreenSize', 'Speakerphone', 'OS', 'Calendar', 'Resolution3MP', 'Screen1', 'Favourites', 'SMSTransfer', 'MediaSelection', 'CallManager', 'Androide', 'Language', 'Spanish', 'Radio', 'GPS', 'Music', 'ReceivePhoto', 'CopyMedia', 'MusicPlayer', 'Photo', 'SetFavourites', 'SendPhoto', 'ViewFavourites', 'Video']"
Parallel Flat Monte Carlo,27,25,None,100,2400,2400,2400,0,2.0963,2.0923,"['MobileMedia2', 'GPS', 'MediaSelection', 'Language', 'CallManager', 'English', 'ResolutionCamera', 'Resolution8MP', 'OS', 'Radio', 'Music', 'TouchScreen', 'Video', 'MusicPlayer', 'Portuguese', 'ScreenSize', 'Screen3', 'Androide', 'Calendar', 'TVDigital', 'Speakerphone', 'MediaManagement', 'Connectivity', 'Photo', 'Bluetooth']"
Parallel Flat Monte Carlo,28,31,None,100,3000,3000,3000,0,2.666,2.149,"['MobileMedia2', 'Connectivity', 'MediaManagement', 'Favourites', 'CallManager', 'SetFavourites', 'Bluetooth', 'SMSTransfer', 'ReceivePhoto', 'Language', 'Portuguese', 'SendPhoto', 'Speakerphone', 'ResolutionCamera', 'CopyMedia', 'Resolution8MP', 'ViewFavourites', 'ScreenSize', 'Radio', 'Screen1', 'Calendar', 'OS', 'MediaSelection', 'English', 'Video', 'Music', 'Photo', 'WiFi', 'MusicPlayer', 'GoogleMaps', 'WindowsMobile']"
Parallel Flat Monte Carlo,29,28,None,100,2700,2700,2700,0,2.3828,2.2009,"['MobileMedia2', 'ResolutionCamera', 'Radio', 'Resolution3MP', 'ScreenSize', 'Connectivity', 'TVDigital', 'Screen2', 'WiFi', 'MediaManagement', 'Language', 'OS', 'Portuguese', 'WindowsMobile', 'CallManager', 'English', 'GPS', 'Favourites', 'MediaSelection', 'GoogleMaps', 'Video', 'SetFavourites', 'Photo', 'Gmail', 'Speakerphone', 'Youtube', 'ViewFavourites', 'Calendar']"
Parallel Flat Monte Carlo,30,31,None,100,3000,3000,3000,0,2.655,2.2624,"['MobileMedia2', 'ResolutionCamera', 'ScreenSize', 'GPS', 'Connectivity', 'TouchScreen', 'MediaManagement', 'CallManager', 'Radio', 'Calendar', 'CopyMedia', 'Resolution3MP', 'SMSTransfer', 'ReceivePhoto', 'OS', 'Speakerphone', 'WindowsMobile', 'Screen3', 'Language', 'MediaSelection', 'English', 'Bluetooth', 'Favourites', 'SendPhoto', 'Music', 'SetFavourites', 'ViewFavourites', 'Portuguese', 'MusicPlayer', 'Photo', 'Video']"
