Algorithm,Run,Steps,Iterations,Simulations,Total simulations,Evaluations,Positive Evaluations,Tree Size,Time (s),Memory (MB),Solution
Random strategy,11,35,None,0,0,0,0,0,0.0038,0.7434,"['MobileMedia2', 'Speakerphone', 'MediaSelection', 'Music', 'ScreenSize', 'GPS', 'MusicPlayer', 'OS', 'TVDigital', 'TouchScreen', 'WindowsMobile', 'Screen3', 'Connectivity', 'Calendar', 'Video', 'WiFi', 'MediaManagement', 'ResolutionCamera', 'Photo', 'Resolution8MP', 'Gmail', 'CopyMedia', 'SMSTransfer', 'SendPhoto', 'ReceivePhoto', 'Favourites', 'CallManager', 'Language', 'Youtube', 'Portuguese', 'Radio', 'ViewFavourites', 'English', 'Spanish', 'SetFavourites']"
Random strategy,12,33,None,0,0,0,0,0,0.0036,0.8069,"['MobileMedia2', 'Radio', 'Speakerphone', 'TVDigital', 'Calendar', 'TouchScreen', 'ResolutionCamera', 'GPS', 'MediaManagement', 'MediaSelection', 'Language', 'Favourites', 'English', 'OS', 'Connectivity', 'CallManager', 'Video', 'WindowsMobile', 'ViewFavourites', 'SMSTransfer', 'SendPhoto', 'SetFavourites', 'Spanish', 'Portuguese', 'Bluetooth', 'CopyMedia', 'Resolution8MP', 'Music', 'ReceivePhoto', 'ScreenSize', 'Screen2', 'Photo', 'MusicPlayer']"
Random strategy,13,36,None,0,0,0,0,0,0.0038,0.8753,"['MobileMedia2', 'Language', 'TouchScreen', 'Portuguese', 'English', 'MediaSelection', 'ScreenSize', 'ResolutionCamera', 'Speakerphone', 'Screen1', 'MediaManagement', 'Spanish', 'TVDigital', 'Radio', 'Photo', 'CallManager', 'Video', 'Favourites', 'Connectivity', 'Resolution8MP', 'GPS', 'Music', 'Bluetooth', 'SetFavourites', 'WiFi', 'Youtube', 'Calendar', 'CopyMedia', 'MusicPlayer', 'GoogleMaps', 'SMSTransfer', 'ViewFavourites', 'ReceivePhoto', 'Gmail', 'OS', 'Androide']"
Random strategy,14,33,None,0,0,0,0,0,0.0034,0.9382,"['MobileMedia2', 'GPS', 'MediaSelection', 'Language', 'Spanish', 'TouchScreen', 'Music', 'English', 'Photo', 'Portuguese', 'Speakerphone', 'Calendar', 'Video', 'ResolutionCamera', 'Connectivity', 'MusicPlayer', 'OS', 'TVDigital', 'Radio', 'Resolution3MP', 'ScreenSize', 'Bluetooth', 'WiFi', 'WindowsMobile', 'GoogleMaps', 'Screen3', 'MediaManagement', 'Favourites', 'ViewFavourites', 'SetFavourites', 'Youtube', 'Gmail', 'CallManager']"
Random strategy,15,36,None,0,0,0,0,0,0.0041,1.0072,"['MobileMedia2', 'MediaSelection', 'GPS', 'Speakerphone', 'ScreenSize', 'Video', 'Photo', 'Screen3', 'Radio', 'Connectivity', 'Calendar', 'ResolutionCamera', 'Language', 'MediaManagement', 'SMSTransfer', 'Bluetooth', 'Spanish', 'Favourites', 'SendPhoto', 'ReceivePhoto', 'TouchScreen', 'WiFi', 'OS', 'English', 'Resolution8MP', 'CallManager', 'GoogleMaps', 'Youtube', 'Portuguese', 'WindowsMobile', 'Music', 'SetFavourites', 'TVDigital', 'MusicPlayer', 'CopyMedia', 'ViewFavourites']"
Random strategy,16,34,None,0,0,0,0,0,0.0036,1.0718,"['MobileMedia2', 'Connectivity', 'GPS', 'ScreenSize', 'Calendar', 'Radio', 'CallManager', 'Screen2', 'Bluetooth', 'Speakerphone', 'MediaManagement', 'WiFi', 'ResolutionCamera', 'Resolution3MP', 'TouchScreen', 'Gmail', 'Language', 'English', 'CopyMedia', 'Portuguese', 'TVDigital', 'Favourites', 'OS', 'MediaSelection', 'ViewFavourites', 'iOS', 'Video', 'Spanish', 'Photo', 'GoogleMaps', 'SetFavourites', 'Music', 'MusicPlayer', 'SMSTransfer']"
Random strategy,17,36,None,0,0,0,0,0,0.0041,1.1404,"['MobileMedia2', 'OS', 'CallManager', 'Speakerphone', 'GPS', 'WindowsMobile', 'Connectivity', 'MediaManagement', 'ResolutionCamera', 'Favourites', 'WiFi', 'TouchScreen', 'Bluetooth', 'Calendar', 'ViewFavourites', 'SMSTransfer', 'MediaSelection', 'Gmail', 'ScreenSize', 'Music', 'CopyMedia', 'Screen1', 'Photo', 'GoogleMaps', 'Youtube', 'Resolution8MP', 'TVDigital', 'MusicPlayer', 'SetFavourites', 'Radio', 'ReceivePhoto', 'SendPhoto', 'Language', 'Portuguese', 'Spanish', 'Video']"
Random strategy,18,32,None,0,0,0,0,0,0.0035,1.2017,"['MobileMedia2', 'Connectivity', 'TouchScreen', 'ResolutionCamera', 'MediaManagement', 'SMSTransfer', 'MediaSelection', 'Music', 'Resolution8MP', 'CallManager', 'TVDigital', 'SendPhoto', 'Speakerphone', 'Favourites', 'Bluetooth', 'Video', 'OS', 'Calendar', 'Androide', 'CopyMedia', 'ScreenSize', 'Screen2', 'GPS', 'Photo', 'Radio', 'Language', 'ViewFavourites', 'Spanish', 'ReceivePhoto', 'English', 'MusicPlayer', 'SetFavourites']"
Random strategy,19,32,None,0,0,0,0,0,0.0034,1.2631,"['MobileMedia2', 'OS', 'GPS', 'TouchScreen', 'Speakerphone', 'Radio', 'Connectivity', 'TVDigital', 'Calendar', 'Bluetooth', 'WiFi', 'MediaManagement', 'Symbia', 'CopyMedia', 'Gmail', 'Language', 'Youtube', 'Portuguese', 'MediaSelection', 'English', 'SMSTransfer', 'Favourites', 'GoogleMaps', 'ScreenSize', 'CallManager', 'ReceivePhoto', 'Spanish', 'Photo', 'ViewFavourites', 'Screen2', 'SendPhoto', 'SetFavourites']"
Random strategy,20,36,None,0,0,0,0,0,0.0043,1.3315,"['MobileMedia2', 'Radio', 'CallManager', 'MediaManagement', 'GPS', 'Connectivity', 'ScreenSize', 'TVDigital', 'ResolutionCamera', 'Screen3', 'Calendar', 'Bluetooth', 'CopyMedia', 'WiFi', 'Favourites', 'Gmail', 'SMSTransfer', 'OS', 'MediaSelection', 'TouchScreen', 'iOS', 'Youtube', 'GoogleMaps', 'Photo', 'ReceivePhoto', 'Music', 'Speakerphone', 'ViewFavourites', 'Resolution8MP', 'SetFavourites', 'Video', 'SendPhoto', 'Language', 'English', 'Portuguese', 'MusicPlayer']"
Random strategy,21,28,None,0,0,0,0,0,0.0029,1.385,"['MobileMedia2', 'TouchScreen', 'Radio', 'MediaSelection', 'Music', 'MusicPlayer', 'ScreenSize', 'Screen3', 'Speakerphone', 'GPS', 'Photo', 'MediaManagement', 'SMSTransfer', 'CallManager', 'OS', 'ReceivePhoto', 'ResolutionCamera', 'Calendar', 'Androide', 'Resolution8MP', 'TVDigital', 'Video', 'Language', 'SendPhoto', 'Connectivity', 'CopyMedia', 'Bluetooth', 'Portuguese']"
Random strategy,22,37,None,0,0,0,0,0,0.0044,1.4555,"['MobileMedia2', 'CallManager', 'Calendar', 'OS', 'GPS', 'Connectivity', 'WiFi', 'WindowsMobile', 'ResolutionCamera', 'Resolution3MP', 'Gmail', 'Speakerphone', 'GoogleMaps', 'MediaManagement', 'Youtube', 'ScreenSize', 'Favourites', 'SMSTransfer', 'TVDigital', 'Screen3', 'Language', 'ViewFavourites', 'English', 'Spanish', 'MediaSelection', 'ReceivePhoto', 'Video', 'SendPhoto', 'Photo', 'CopyMedia', 'SetFavourites', 'Music', 'Portuguese', 'TouchScreen', 'MusicPlayer', 'Bluetooth', 'Radio']"
Random strategy,23,37,None,0,0,0,0,0,0.0064,1.5272,"['MobileMedia2', 'MediaManagement', 'SMSTransfer', 'Speakerphone', 'ScreenSize', 'Calendar', 'Favourites', 'ReceivePhoto', 'TouchScreen', 'Radio', 'Connectivity', 'ResolutionCamera', 'SendPhoto', 'MediaSelection', 'WiFi', 'Resolution3MP', 'Screen3', 'GoogleMaps', 'TVDigital', 'CopyMedia', 'Language', 'Portuguese', 'Spanish', 'ViewFavourites', 'SetFavourites', 'Gmail', 'Video', 'Music', 'OS', 'CallManager', 'English', 'GPS', 'Youtube', 'Bluetooth', 'Symbia', 'Photo', 'MusicPlayer']"
Random strategy,24,37,None,0,0,0,0,0,0.005,1.5971,"['MobileMedia2', 'Calendar', 'Radio', 'TVDigital', 'ScreenSize', 'ResolutionCamera', 'OS', 'Androide', 'Screen1', 'Connectivity', 'Speakerphone', 'Resolution3MP', 'TouchScreen', 'Language', 'MediaManagement', 'WiFi', 'GPS', 'Bluetooth', 'English', 'Youtube', 'Gmail', 'Spanish', 'CopyMedia', 'Favourites', 'CallManager', 'Portuguese', 'SetFavourites', 'MediaSelection', 'ViewFavourites', 'Video', 'Music', 'SMSTransfer', 'GoogleMaps', 'Photo', 'ReceivePhoto', 'SendPhoto', 'MusicPlayer']"
Random strategy,25,33,None,0,0,0,0,0,0.0048,1.6603,"['MobileMedia2', 'Connectivity', 'Speakerphone', 'ResolutionCamera', 'Resolution8MP', 'Bluetooth', 'TouchScreen', 'MediaManagement', 'WiFi', 'Radio', 'Favourites', 'ScreenSize', 'Youtube', 'CopyMedia', 'CallManager', 'OS', 'Screen1', 'Androide', 'MediaSelection', 'Photo', 'Video', 'ViewFavourites', 'Calendar', 'SetFavourites', 'Language', 'Music', 'SMSTransfer', 'ReceivePhoto', 'SendPhoto', 'GPS', 'Portuguese', 'Gmail', 'MusicPlayer']"
Random strategy,26,37,None,0,0,0,0,0,0.004,1.7307,"['MobileMedia2', 'Speakerphone', 'OS', 'Connectivity', 'Bluetooth', 'TVDigital', 'MediaManagement', 'Androide', 'TouchScreen', 'Radio', 'CopyMedia', 'MediaSelection', 'WiFi', 'CallManager', 'Video', 'Music', 'ScreenSize', 'Calendar', 'ResolutionCamera', 'GoogleMaps', 'Favourites', 'Screen1', 'ViewFavourites', 'Resolution3MP', 'GPS', 'SetFavourites', 'MusicPlayer', 'Youtube', 'Language', 'SMSTransfer', 'English', 'SendPhoto', 'Portuguese', 'Gmail', 'Spanish', 'ReceivePhoto', 'Photo']"
Random strategy,27,37,None,0,0,0,0,0,0.0042,1.8008,"['MobileMedia2', 'GPS', 'MediaManagement', 'CallManager', 'CopyMedia', 'Connectivity', 'ResolutionCamera', 'OS', 'Resolution8MP', 'Speakerphone', 'ScreenSize', 'Symbia', 'Bluetooth', 'TouchScreen', 'Screen1', 'WiFi', 'TVDigital', 'MediaSelection', 'Radio', 'Favourites', 'Photo', 'SetFavourites', 'Youtube', 'ViewFavourites', 'GoogleMaps', 'Video', 'Calendar', 'Music', 'Language', 'Portuguese', 'Gmail', 'SMSTransfer', 'ReceivePhoto', 'English', 'Spanish', 'SendPhoto', 'MusicPlayer']"
Random strategy,28,37,None,0,0,0,0,0,0.004,1.8709,"['MobileMedia2', 'ResolutionCamera', 'CallManager', 'MediaManagement', 'CopyMedia', 'SMSTransfer', 'SendPhoto', 'TVDigital', 'Speakerphone', 'Connectivity', 'OS', 'Calendar', 'Resolution3MP', 'Androide', 'ScreenSize', 'TouchScreen', 'Bluetooth', 'ReceivePhoto', 'Screen2', 'GPS', 'WiFi', 'Radio', 'Language', 'MediaSelection', 'Video', 'Gmail', 'Favourites', 'Music', 'ViewFavourites', 'GoogleMaps', 'SetFavourites', 'Spanish', 'Youtube', 'Portuguese', 'MusicPlayer', 'English', 'Photo']"
Random strategy,29,23,None,0,0,0,0,0,0.0023,1.9152,"['MobileMedia2', 'Calendar', 'OS', 'ResolutionCamera', 'TVDigital', 'Language', 'Resolution3MP', 'Spanish', 'Androide', 'CallManager', 'Speakerphone', 'MediaSelection', 'Music', 'ScreenSize', 'Screen3', 'Radio', 'MusicPlayer', 'Portuguese', 'Photo', 'TouchScreen', 'GPS', 'MediaManagement', 'Video']"
Random strategy,30,35,None,0,0,0,0,0,0.0033,1.9812,"['MobileMedia2', 'Radio', 'MediaSelection', 'Video', 'CallManager', 'Music', 'GPS', 'Speakerphone', 'ScreenSize', 'Screen2', 'TVDigital', 'TouchScreen', 'Calendar', 'OS', 'Androide', 'ResolutionCamera', 'Photo', 'Connectivity', 'Resolution3MP', 'Bluetooth', 'MediaManagement', 'MusicPlayer', 'CopyMedia', 'WiFi', 'SMSTransfer', 'Youtube', 'SendPhoto', 'GoogleMaps', 'ReceivePhoto', 'Favourites', 'Gmail', 'Language', 'Portuguese', 'SetFavourites', 'ViewFavourites']"
