Feature, Visits, Acc. Reward, Q-value, Normalized value, Color
Linux, 1, -1, -1.0, 0.0, BLUE
Packages, 295, 283, 0.96, 1.0, RED
Solvers, 1, -1, -1.0, 0.0, BLUE
Win, 1, -1, -1.0, 0.0, BLUE
