Algorithm,Run,Steps,Iterations,Simulations,Total simulations,Evaluations,Positive Evaluations,Tree Size,Time (s),Memory (MB),Solution
Random strategy,11,50,None,0,0,0,0,0,0.01,1.0732,"['AAFMFramework', 'System', 'Metamodels', 'DecisionModel', 'CNFModel', 'Linux', 'AutomatedReasoning', 'Operations', 'Packages', 'DeadFeatures', 'DepMng', 'ValidProduct', 'ErrorDiagnosis', 'ErrorDetection', 'Utils', 'pkgresources', 'setuptools', 'APISolvers', 'ValidModel', 'pylgl', 'six', 'AllProducts', 'pycryptosat', 'Solvers', 'DepQBF', 'pythonsat', 'pycosat', 'CoreFeatures', 'MiniSAT', 'pybind11', 'CBC', 'pyPicosat', 'pip', 'Interoperability', 'Glucose', 'umo', 'satispy', 'satyrn', 'CaDiCaL', 'SPLOT', 'FeatureModel', 'Minicard', 'FeatureIDE', 'ParserTechnology', 'larkparser', 'Maple', 'PicoSAT', 'wheel', 'Lingeling', 'ValidConfiguration', 'antlr4python3runtime', 'CryptoMiniSat', 'pydepqbf']"
Random strategy,12,45,None,0,0,0,0,0,0.0071,1.1707,"['AAFMFramework', 'System', 'Metamodels', 'FeatureModel', 'Packages', 'CNFModel', 'APISolvers', 'DecisionModel', 'pycosat', 'Interoperability', 'pydepqbf', 'SPLOT', 'Linux', 'pycryptosat', 'umo', 'pyglucose', 'pyPicosat', 'pythonsat', 'UVL', 'FeatureIDE', 'ParserTechnology', 'DepMng', 'SimpleParse', 'antlr4python3runtime', 'larkparser', 'pip', 'satispy', 'pylgl', 'Utils', 'ebnf', 'satyrn', 'pipdeptree', 'wheel', 'pkgresources', 'AutomatedReasoning', 'setuptools', 'Operations', 'ValidModel', 'CoreFeatures', 'ErrorDiagnosis', 'AllProducts', 'six', 'ErrorDetection', 'pybind11', 'ValidConfiguration', 'DeadFeatures', 'Solvers', 'Lingeling']"
Random strategy,13,1,None,0,0,0,0,0,0.0,1.1717,"['AAFMFramework', 'System', 'Metamodels', 'Linux']"
Random strategy,14,52,None,0,0,0,0,0,0.0101,1.2884,"['AAFMFramework', 'System', 'Metamodels', 'Packages', 'AutomatedReasoning', 'Operations', 'FeatureModel', 'CoreFeatures', 'APISolvers', 'satispy', 'pyglucose', 'satyrn', 'CNFModel', 'ParserTechnology', 'ValidProduct', 'Linux', 'DecisionModel', 'pylgl', 'larkparser', 'ErrorDetection', 'pycryptosat', 'ErrorDiagnosis', 'DepMng', 'pydepqbf', 'antlr4python3runtime', 'Utils', 'ValidConfiguration', 'ValidModel', 'pip', 'ebnf', 'pythonsat', 'DeadFeatures', 'pyPicosat', 'Solvers', 'CaDiCaL', 'DepQBF', 'Lingeling', 'pycosat', 'pkgresources', 'umo', 'Interoperability', 'pybind11', 'FeatureIDE', 'Minicard', 'CBC', 'MiniSAT', 'UVL', 'setuptools', 'Maple', 'SPLOT', 'SimpleParse', 'wheel', 'AllProducts', 'pipdeptree', 'six']"
Random strategy,15,1,None,0,0,0,0,0,0.0,1.2894,"['AAFMFramework', 'System', 'Metamodels', 'Linux']"
Random strategy,16,52,None,0,0,0,0,0,0.0105,1.406,"['AAFMFramework', 'System', 'Metamodels', 'FeatureModel', 'AutomatedReasoning', 'Interoperability', 'Operations', 'Solvers', 'Packages', 'DepMng', 'CryptoMiniSat', 'PicoSAT', 'pkgresources', 'Win', 'Maple', 'UVL', 'MiniSAT', 'Lingeling', 'AllProducts', 'CaDiCaL', 'DepQBF', 'Utils', 'SPLOT', 'CoreFeatures', 'ValidProduct', 'FeatureIDE', 'ParserTechnology', 'six', 'ValidModel', 'antlr4python3runtime', 'larkparser', 'Glucose', 'APISolvers', 'ebnf', 'pycryptosat', 'ValidConfiguration', 'pythonsat', 'ErrorDiagnosis', 'pyglucose', 'CNFModel', 'DeadFeatures', 'satispy', 'setuptools', 'Minicard', 'satyrn', 'pylgl', 'DecisionModel', 'ErrorDetection', 'SimpleParse', 'wheel', 'pip', 'pycosat', 'pipdeptree', 'pydepqbf', 'pybind11']"
Random strategy,17,49,None,0,0,0,0,0,0.0085,1.5116,"['AAFMFramework', 'System', 'Metamodels', 'CNFModel', 'FeatureModel', 'Interoperability', 'AutomatedReasoning', 'FeatureIDE', 'UVL', 'Operations', 'AllProducts', 'Win', 'ValidModel', 'Packages', 'SPLOT', 'DeadFeatures', 'Solvers', 'ValidConfiguration', 'CryptoMiniSat', 'ErrorDetection', 'Minicard', 'Utils', 'CaDiCaL', 'pybind11', 'PicoSAT', 'CoreFeatures', 'six', 'MiniSAT', 'Glucose', 'Maple', 'DepMng', 'setuptools', 'Lingeling', 'pkgresources', 'ValidProduct', 'ParserTechnology', 'pip', 'DecisionModel', 'wheel', 'larkparser', 'ebnf', 'SimpleParse', 'APISolvers', 'pipdeptree', 'pylgl', 'pydepqbf', 'DepQBF', 'pythonsat', 'satyrn', 'ErrorDiagnosis', 'pycryptosat', 'pycosat']"
Random strategy,18,45,None,0,0,0,0,0,0.0095,1.6109,"['AAFMFramework', 'System', 'Metamodels', 'Packages', 'DepMng', 'setuptools', 'AutomatedReasoning', 'Operations', 'ErrorDetection', 'APISolvers', 'pycosat', 'satyrn', 'ValidModel', 'satispy', 'ValidProduct', 'pip', 'FeatureModel', 'pylgl', 'CNFModel', 'ErrorDiagnosis', 'pydepqbf', 'Win', 'wheel', 'pyglucose', 'DecisionModel', 'pycryptosat', 'DeadFeatures', 'Utils', 'pythonsat', 'Solvers', 'Maple', 'Lingeling', 'ParserTechnology', 'DepQBF', 'antlr4python3runtime', 'PicoSAT', 'ValidConfiguration', 'Minicard', 'Interoperability', 'FeatureIDE', 'CaDiCaL', 'six', 'CoreFeatures', 'CryptoMiniSat', 'pipdeptree', 'SimpleParse', 'Glucose', 'pybind11']"
Random strategy,19,47,None,0,0,0,0,0,0.008,1.7123,"['AAFMFramework', 'System', 'Metamodels', 'CNFModel', 'FeatureModel', 'DecisionModel', 'Win', 'AutomatedReasoning', 'Solvers', 'MiniSAT', 'Maple', 'PicoSAT', 'Operations', 'AllProducts', 'DepQBF', 'Packages', 'ValidModel', 'CoreFeatures', 'DeadFeatures', 'Lingeling', 'ErrorDiagnosis', 'ErrorDetection', 'DepMng', 'ParserTechnology', 'ValidProduct', 'antlr4python3runtime', 'ValidConfiguration', 'pkgresources', 'larkparser', 'CryptoMiniSat', 'Glucose', 'wheel', 'CaDiCaL', 'pip', 'Utils', 'pybind11', 'Minicard', 'APISolvers', 'pycryptosat', 'ebnf', 'pythonsat', 'SimpleParse', 'satyrn', 'pipdeptree', 'pyglucose', 'pycosat', 'pylgl', 'pydepqbf', 'six', 'setuptools']"
Random strategy,20,1,None,0,0,0,0,0,0.0,1.7133,"['AAFMFramework', 'System', 'Metamodels', 'Win']"
Random strategy,21,2,None,0,0,0,0,0,0.0001,1.7183,"['AAFMFramework', 'System', 'Metamodels', 'FeatureModel', 'Linux']"
Random strategy,22,51,None,0,0,0,0,0,0.0095,1.8319,"['AAFMFramework', 'System', 'Metamodels', 'AutomatedReasoning', 'Linux', 'Solvers', 'FeatureModel', 'Operations', 'DecisionModel', 'CaDiCaL', 'CoreFeatures', 'AllProducts', 'Packages', 'PicoSAT', 'ValidConfiguration', 'CryptoMiniSat', 'Utils', 'DepQBF', 'Maple', 'DeadFeatures', 'ValidProduct', 'six', 'APISolvers', 'pydepqbf', 'pybind11', 'pycryptosat', 'CBC', 'pyglucose', 'ErrorDetection', 'satyrn', 'Lingeling', 'Minicard', 'DepMng', 'Glucose', 'satispy', 'pip', 'MiniSAT', 'wheel', 'setuptools', 'ValidModel', 'pylgl', 'CNFModel', 'pythonsat', 'pipdeptree', 'pyPicosat', 'umo', 'ParserTechnology', 'pkgresources', 'pycosat', 'ErrorDiagnosis', 'Interoperability', 'FeatureIDE', 'UVL', 'larkparser']"
Random strategy,23,1,None,0,0,0,0,0,0.0,1.8334,"['AAFMFramework', 'System', 'Metamodels', 'Linux']"
Random strategy,24,50,None,0,0,0,0,0,0.0101,1.9449,"['AAFMFramework', 'System', 'Metamodels', 'Interoperability', 'Packages', 'UVL', 'AutomatedReasoning', 'Win', 'APISolvers', 'Solvers', 'DepMng', 'SPLOT', 'pkgresources', 'pycryptosat', 'wheel', 'pyglucose', 'Lingeling', 'PicoSAT', 'pythonsat', 'setuptools', 'pylgl', 'DecisionModel', 'CaDiCaL', 'satyrn', 'CNFModel', 'FeatureIDE', 'Utils', 'pip', 'CryptoMiniSat', 'DepQBF', 'satispy', 'Maple', 'Glucose', 'Minicard', 'pycosat', 'pydepqbf', 'Operations', 'AllProducts', 'ValidModel', 'FeatureModel', 'six', 'ErrorDetection', 'ValidConfiguration', 'DeadFeatures', 'pipdeptree', 'MiniSAT', 'ErrorDiagnosis', 'ParserTechnology', 'larkparser', 'ebnf', 'ValidProduct', 'antlr4python3runtime', 'pybind11']"
Random strategy,25,2,None,0,0,0,0,0,0.0001,1.9479,"['AAFMFramework', 'System', 'Metamodels', 'DecisionModel', 'Linux']"
Random strategy,26,37,None,0,0,0,0,0,0.007,2.0308,"['AAFMFramework', 'System', 'Metamodels', 'Packages', 'FeatureModel', 'APISolvers', 'ParserTechnology', 'Interoperability', 'larkparser', 'DepMng', 'wheel', 'DecisionModel', 'ebnf', 'pydepqbf', 'FeatureIDE', 'Utils', 'UVL', 'pycryptosat', 'pybind11', 'CNFModel', 'pylgl', 'satispy', 'umo', 'pip', 'satyrn', 'Linux', 'SimpleParse', 'SPLOT', 'pycosat', 'six', 'pkgresources', 'pyglucose', 'antlr4python3runtime', 'pipdeptree', 'setuptools', 'AutomatedReasoning', 'pyPicosat', 'pythonsat', 'Solvers', 'PicoSAT']"
Random strategy,27,1,None,0,0,0,0,0,0.0001,2.0318,"['AAFMFramework', 'System', 'Metamodels', 'Linux']"
Random strategy,28,50,None,0,0,0,0,0,0.0078,2.1417,"['AAFMFramework', 'System', 'Metamodels', 'CNFModel', 'FeatureModel', 'Interoperability', 'FeatureIDE', 'Packages', 'AutomatedReasoning', 'ParserTechnology', 'Operations', 'DecisionModel', 'ValidModel', 'SimpleParse', 'DeadFeatures', 'antlr4python3runtime', 'ValidProduct', 'SPLOT', 'larkparser', 'AllProducts', 'ErrorDiagnosis', 'ebnf', 'ValidConfiguration', 'UVL', 'CoreFeatures', 'ErrorDetection', 'Linux', 'DepMng', 'pkgresources', 'pip', 'Utils', 'setuptools', 'Solvers', 'CBC', 'DepQBF', 'six', 'Lingeling', 'pipdeptree', 'Glucose', 'MiniSAT', 'CryptoMiniSat', 'PicoSAT', 'pybind11', 'APISolvers', 'CaDiCaL', 'umo', 'pyPicosat', 'pyglucose', 'Minicard', 'pylgl', 'pycryptosat', 'pythonsat', 'pydepqbf']"
Random strategy,29,51,None,0,0,0,0,0,0.0107,2.2554,"['AAFMFramework', 'System', 'Metamodels', 'Packages', 'ParserTechnology', 'DecisionModel', 'Interoperability', 'FeatureModel', 'AutomatedReasoning', 'APISolvers', 'pythonsat', 'SimpleParse', 'CNFModel', 'pycryptosat', 'Utils', 'larkparser', 'UVL', 'Operations', 'AllProducts', 'DeadFeatures', 'ebnf', 'Solvers', 'PicoSAT', 'DepQBF', 'DepMng', 'pyglucose', 'six', 'CryptoMiniSat', 'antlr4python3runtime', 'FeatureIDE', 'pydepqbf', 'Win', 'Lingeling', 'MiniSAT', 'SPLOT', 'wheel', 'ErrorDetection', 'pip', 'setuptools', 'ValidProduct', 'satyrn', 'ErrorDiagnosis', 'pipdeptree', 'satispy', 'CoreFeatures', 'CaDiCaL', 'pkgresources', 'Minicard', 'pylgl', 'ValidConfiguration', 'Glucose', 'pycosat', 'ValidModel', 'pybind11']"
Random strategy,30,55,None,0,0,0,0,0,0.0101,2.3755,"['AAFMFramework', 'System', 'Metamodels', 'Packages', 'Linux', 'DepMng', 'pip', 'setuptools', 'pipdeptree', 'DecisionModel', 'Interoperability', 'AutomatedReasoning', 'wheel', 'FeatureModel', 'CNFModel', 'ParserTechnology', 'antlr4python3runtime', 'Solvers', 'Lingeling', 'SimpleParse', 'larkparser', 'MiniSAT', 'UVL', 'DepQBF', 'pkgresources', 'ebnf', 'APISolvers', 'umo', 'FeatureIDE', 'CaDiCaL', 'PicoSAT', 'pydepqbf', 'Glucose', 'CBC', 'Maple', 'Utils', 'six', 'Operations', 'pycosat', 'ValidModel', 'pylgl', 'pyglucose', 'pythonsat', 'Minicard', 'CryptoMiniSat', 'CoreFeatures', 'ErrorDiagnosis', 'pycryptosat', 'SPLOT', 'ErrorDetection', 'ValidConfiguration', 'ValidProduct', 'DeadFeatures', 'pyPicosat', 'satyrn', 'satispy', 'AllProducts', 'pybind11']"
