Run, Algorithm, Iterations, Time, Features in Config, Valid Config, Reward, Nodes, Configuration
1, UCTAlgorithm, 10, 3.198323965072632, 42, True, 42, 462, ['satyrn', 'six', 'satispy', 'SPLOT', 'lark-parser', 'Interoperability', 'python-sat', 'ebnf', 'DepMng', 'pyPicosat', 'wheel', 'APISolvers', 'FeatureIDE', 'pydepqbf', 'pycosat', 'FeatureModel', 'antlr4-python3-runtime', 'umo', 'SimpleParse', 'pkg-resources', 'PicoSAT', 'Linux', 'Utils', 'DecisionModel', 'PicoSAT-pycosat', 'pyglucose', 'ErrorDetection', 'AAFMFramework', 'AutomatedReasoning', 'pycryptosat', 'pip', 'pybind11', 'setuptools', 'ParserTechnology', 'Operations', 'Solvers', 'Packages', 'System', 'Metamodels', 'CNFModel', 'UVL', 'pylgl']
2, UCTAlgorithm, 10, 3.8368330001831055, 50, True, 26, 550, ['Metamodels', 'DecisionModel', 'Interoperability', 'AutomatedReasoning', 'pydepqbf', 'PicoSAT', 'pip', 'umo', 'Lingeling-satispy', 'SPLOT', 'Glucose', 'Solvers', 'antlr4-python3-runtime', 'six', 'pylgl', 'Lingeling-python-sat', 'System', 'DepMng', 'AAFMFramework', 'Linux', 'Glucose-python-sat', 'FeatureIDE', 'pycosat', 'SimpleParse', 'UVL', 'MiniSAT-python-sat', 'pyPicosat', 'MiniSAT-umo', 'Utils', 'python-sat', 'FeatureModel', 'pyglucose', 'Lingeling', 'APISolvers', 'ParserTechnology', 'satispy', 'PicoSAT-pycosat', 'pybind11', 'setuptools', 'pipdeptree', 'CNFModel', 'wheel', 'MiniSAT-satispy', 'Glucose-pyglucose', 'ebnf', 'MiniSAT', 'pkg-resources', 'Lingeling-pylgl', 'Packages', 'lark-parser']
3, UCTAlgorithm, 10, 3.75848126411438, 46, True, 34, 506, ['Solvers', 'SPLOT', 'Interoperability', 'pydepqbf', 'satispy', 'antlr4-python3-runtime', 'Glucose-python-sat', 'ebnf', 'Metamodels', 'satyrn', 'umo', 'pkg-resources', 'SimpleParse', 'Glucose-pyglucose', 'pip', 'Linux', 'Glucose', 'pyglucose', 'ErrorDetection', 'CNFModel', 'AllProducts', 'AAFMFramework', 'pycosat', 'setuptools', 'six', 'APISolvers', 'wheel', 'Operations', 'DeadFeatures', 'pybind11', 'ErrorDiagnosis', 'ParserTechnology', 'pyPicosat', 'Packages', 'lark-parser', 'ValidConfiguration', 'python-sat', 'UVL', 'FeatureIDE', 'CoreFeatures', 'DepMng', 'pycryptosat', 'AutomatedReasoning', 'Utils', 'pylgl', 'System']
4, UCTAlgorithm, 10, 4.5371809005737305, 56, True, 14, 616, ['antlr4-python3-runtime', 'Utils', 'umo', 'Lingeling-pylgl', 'UVL', 'AutomatedReasoning', 'System', 'MiniSAT-satispy', 'PicoSAT', 'Glucose-python-sat', 'MiniSAT-umo', 'MiniSAT', 'Glucose-pyglucose', 'CoreFeatures', 'pylgl', 'PicoSAT-pycosat', 'FeatureIDE', 'SimpleParse', 'AAFMFramework', 'Solvers', 'DeadFeatures', 'wheel', 'ValidConfiguration', 'satispy', 'PicoSAT-pyPicosat', 'Linux', 'Glucose', 'APISolvers', 'FeatureModel', 'setuptools', 'MiniSAT-python-sat', 'ErrorDetection', 'ErrorDiagnosis', 'pycosat', 'python-sat', 'CNFModel', 'pyPicosat', 'Lingeling', 'pkg-resources', 'Interoperability', 'pipdeptree', 'DepMng', 'Packages', 'SPLOT', 'pydepqbf', 'pybind11', 'pip', 'ebnf', 'Metamodels', 'pyglucose', 'Lingeling-satispy', 'six', 'Operations', 'lark-parser', 'pycryptosat', 'ParserTechnology']
5, UCTAlgorithm, 10, 2.00071382522583, 22, True, 41, 242, ['Packages', 'FeatureModel', 'pybind11', 'pkg-resources', 'setuptools', 'Metamodels', 'lark-parser', 'Utils', 'pip', 'System', 'satispy', 'pydepqbf', 'pyglucose', 'ParserTechnology', 'DepMng', 'Linux', 'AAFMFramework', 'pylgl', 'SimpleParse', 'pyPicosat', 'APISolvers', 'CNFModel']
6, UCTAlgorithm, 10, 4.258424997329712, 50, True, 26, 550, ['pkg-resources', 'Metamodels', 'DecisionModel', 'antlr4-python3-runtime', 'pyPicosat', 'setuptools', 'ebnf', 'PicoSAT-pyPicosat', 'Interoperability', 'System', 'DepMng', 'python-sat', 'CNFModel', 'FeatureModel', 'Solvers', 'Lingeling-satispy', 'satyrn', 'Operations', 'FeatureIDE', 'pybind11', 'six', 'PicoSAT', 'MiniSAT', 'pip', 'PicoSAT-pycosat', 'pycosat', 'MiniSAT-umo', 'AAFMFramework', 'UVL', 'AutomatedReasoning', 'ValidModel', 'wheel', 'Linux', 'AllProducts', 'umo', 'Glucose', 'pycryptosat', 'Utils', 'SPLOT', 'Lingeling', 'MiniSAT-satispy', 'pyglucose', 'Packages', 'satispy', 'APISolvers', 'pylgl', 'Glucose-python-sat', 'lark-parser', 'ParserTechnology', 'MiniSAT-python-sat']
7, UCTAlgorithm, 10, 1.7493419647216797, 23, True, 80, 253, ['DepMng', 'ParserTechnology', 'pyglucose', 'wheel', 'ebnf', 'AAFMFramework', 'Metamodels', 'python-sat', 'Linux', 'pybind11', 'lark-parser', 'System', 'APISolvers', 'Packages', 'Utils', 'pyPicosat', 'six', 'satispy', 'pkg-resources', 'pip', 'pylgl', 'satyrn', 'setuptools']
8, UCTAlgorithm, 10, 3.810589075088501, 48, True, 30, 528, ['MiniSAT-python-sat', 'umo', 'six', 'UVL', 'ValidProduct', 'AAFMFramework', 'pycosat', 'satyrn', 'pycryptosat', 'AutomatedReasoning', 'Solvers', 'DecisionModel', 'DeadFeatures', 'Linux', 'MiniSAT', 'System', 'ParserTechnology', 'pylgl', 'pyPicosat', 'Utils', 'antlr4-python3-runtime', 'Interoperability', 'CoreFeatures', 'Metamodels', 'wheel', 'AllProducts', 'DepMng', 'ValidModel', 'APISolvers', 'FeatureModel', 'SimpleParse', 'FeatureIDE', 'pyglucose', 'ErrorDiagnosis', 'Operations', 'setuptools', 'ErrorDetection', 'python-sat', 'ValidConfiguration', 'ebnf', 'pkg-resources', 'Packages', 'lark-parser', 'pybind11', 'pydepqbf', 'SPLOT', 'CNFModel', 'pip']
9, UCTAlgorithm, 10, 3.576718330383301, 45, True, 36, 495, ['UVL', 'CNFModel', 'ErrorDetection', 'APISolvers', 'pyPicosat', 'lark-parser', 'pip', 'System', 'pyglucose', 'Operations', 'Interoperability', 'Linux', 'DeadFeatures', 'ebnf', 'pylgl', 'SimpleParse', 'setuptools', 'ValidModel', 'DecisionModel', 'DepMng', 'AAFMFramework', 'AutomatedReasoning', 'satispy', 'satyrn', 'pycosat', 'FeatureIDE', 'Solvers', 'PicoSAT-pycosat', 'antlr4-python3-runtime', 'python-sat', 'pkg-resources', 'AllProducts', 'wheel', 'ErrorDiagnosis', 'Utils', 'umo', 'pydepqbf', 'pybind11', 'six', 'pycryptosat', 'PicoSAT', 'Metamodels', 'Packages', 'ParserTechnology', 'SPLOT']
10, UCTAlgorithm, 10, 3.771268129348755, 49, True, 28, 539, ['Glucose', 'UVL', 'APISolvers', 'pycryptosat', 'Linux', 'satispy', 'lark-parser', 'pipdeptree', 'AutomatedReasoning', 'Solvers', 'Lingeling', 'pyPicosat', 'wheel', 'MiniSAT-satispy', 'Metamodels', 'Glucose-pyglucose', 'Interoperability', 'PicoSAT-pyPicosat', 'MiniSAT', 'Packages', 'pip', 'Glucose-python-sat', 'satyrn', 'pyglucose', 'pkg-resources', 'SPLOT', 'PicoSAT', 'umo', 'Lingeling-python-sat', 'pylgl', 'FeatureModel', 'pybind11', 'setuptools', 'CNFModel', 'AAFMFramework', 'six', 'python-sat', 'pycosat', 'DepMng', 'MiniSAT-python-sat', 'antlr4-python3-runtime', 'SimpleParse', 'Lingeling-satispy', 'MiniSAT-umo', 'ebnf', 'ParserTechnology', 'System', 'pydepqbf', 'Utils']
