Run, Algorithm, Iterations, Exploration Weight, Time, Features in Config, Valid Config, Reward, Nodes, Simulations, Configuration
1, UCTAlgorithm, 1, 0.5, 0.6021227836608887, 56, True, 14, 112, 56, ['MiniSAT-python-sat', 'pyglucose', 'ebnf', 'Linux', 'pydepqbf', 'ErrorDetection', 'Metamodels', 'pkg-resources', 'DepMng', 'PicoSAT-pycosat', 'DeadFeatures', 'Glucose-pyglucose', 'Lingeling-satispy', 'AAFMFramework', 'pycryptosat', 'pycosat', 'APISolvers', 'Lingeling-python-sat', 'setuptools', 'FeatureModel', 'pylgl', 'DecisionModel', 'System', 'Interoperability', 'satispy', 'CNFModel', 'umo', 'UVL', 'pyPicosat', 'lark-parser', 'wheel', 'AutomatedReasoning', 'SimpleParse', 'pybind11', 'ParserTechnology', 'Solvers', 'antlr4-python3-runtime', 'python-sat', 'six', 'MiniSAT-satispy', 'Glucose', 'Operations', 'Utils', 'ValidModel', 'ErrorDiagnosis', 'ValidProduct', 'PicoSAT', 'MiniSAT', 'SPLOT', 'FeatureIDE', 'satyrn', 'Packages', 'pipdeptree', 'Lingeling', 'pip', 'PicoSAT-pyPicosat']
2, UCTAlgorithm, 1, 0.5, 0.8508307933807373, 62, False, -1, 123, 62, ['Glucose-pyglucose', 'Packages', 'pydepqbf', 'lark-parser', 'pyglucose', 'python-sat', 'pkg-resources', 'pipdeptree', 'Lingeling-satispy', 'satyrn', 'ErrorDiagnosis', 'SPLOT', 'MiniSAT-python-sat', 'pycosat', 'pyPicosat', 'AllProducts', 'MiniSAT', 'Solvers', 'pybind11', 'satispy', 'PicoSAT-pycosat', 'Interoperability', 'ValidModel', 'pycryptosat', 'Operations', 'System', 'FeatureModel', 'Metamodels', 'APISolvers', 'Utils', 'SimpleParse', 'Lingeling-python-sat', 'ebnf', 'CNFModel', 'setuptools', 'PicoSAT-pyPicosat', 'DeadFeatures', 'six', 'DecisionModel', 'ParserTechnology', 'AutomatedReasoning', 'Glucose-python-sat', 'wheel', 'pip', 'AAFMFramework', 'UVL', 'Win', 'antlr4-python3-runtime', 'pylgl', 'MiniSAT-umo', 'PicoSAT', 'ValidConfiguration', 'Lingeling', 'umo', 'DepMng', 'FeatureIDE', 'Lingeling-pylgl', 'Glucose', 'CoreFeatures', 'MiniSAT-satispy', 'ErrorDetection', 'ValidProduct']
3, UCTAlgorithm, 1, 0.5, 0.7347230911254883, 62, False, -1, 123, 62, ['MiniSAT-satispy', 'System', 'umo', 'pipdeptree', 'wheel', 'Lingeling-pylgl', 'UVL', 'pycosat', 'MiniSAT-python-sat', 'CoreFeatures', 'ValidProduct', 'Utils', 'MiniSAT', 'FeatureIDE', 'Packages', 'Lingeling-satispy', 'FeatureModel', 'ValidConfiguration', 'PicoSAT', 'pyglucose', 'AllProducts', 'DepMng', 'CNFModel', 'ErrorDiagnosis', 'pip', 'satispy', 'python-sat', 'Solvers', 'ValidModel', 'Glucose-pyglucose', 'PicoSAT-pyPicosat', 'AAFMFramework', 'ebnf', 'MiniSAT-umo', 'DeadFeatures', 'setuptools', 'antlr4-python3-runtime', 'pkg-resources', 'six', 'PicoSAT-pycosat', 'Lingeling-python-sat', 'SimpleParse', 'Interoperability', 'pyPicosat', 'Glucose', 'Metamodels', 'pybind11', 'pydepqbf', 'ErrorDetection', 'ParserTechnology', 'pylgl', 'pycryptosat', 'lark-parser', 'Lingeling', 'satyrn', 'AutomatedReasoning', 'Glucose-python-sat', 'Win', 'DecisionModel', 'SPLOT', 'Operations', 'APISolvers']
4, UCTAlgorithm, 1, 0.5, 0.7203032970428467, 62, False, -1, 122, 62, ['FeatureModel', 'setuptools', 'pkg-resources', 'MiniSAT-satispy', 'DeadFeatures', 'ValidModel', 'pipdeptree', 'ebnf', 'SPLOT', 'PicoSAT', 'ValidProduct', 'UVL', 'Glucose', 'ParserTechnology', 'DepMng', 'Solvers', 'Lingeling-satispy', 'PicoSAT-pyPicosat', 'pylgl', 'antlr4-python3-runtime', 'Glucose-python-sat', 'CNFModel', 'Operations', 'six', 'Lingeling-python-sat', 'MiniSAT', 'pip', 'SimpleParse', 'pycosat', 'AAFMFramework', 'Glucose-pyglucose', 'Metamodels', 'ValidConfiguration', 'pycryptosat', 'APISolvers', 'python-sat', 'pybind11', 'FeatureIDE', 'Interoperability', 'PicoSAT-pycosat', 'AutomatedReasoning', 'umo', 'Packages', 'DecisionModel', 'ErrorDiagnosis', 'Lingeling-pylgl', 'wheel', 'MiniSAT-umo', 'MiniSAT-python-sat', 'CoreFeatures', 'lark-parser', 'pyPicosat', 'Utils', 'Win', 'pyglucose', 'ErrorDetection', 'satyrn', 'satispy', 'AllProducts', 'Lingeling', 'System', 'pydepqbf']
5, UCTAlgorithm, 1, 0.5, 0.06425166130065918, 5, True, 0, 10, 5, ['AAFMFramework', 'System', 'DecisionModel', 'Metamodels', 'Win']
6, UCTAlgorithm, 1, 0.5, 0.6659302711486816, 59, True, 4, 118, 59, ['DepMng', 'MiniSAT-satispy', 'MiniSAT-python-sat', 'APISolvers', 'ErrorDiagnosis', 'Lingeling-pylgl', 'Linux', 'AAFMFramework', 'AllProducts', 'wheel', 'CoreFeatures', 'MiniSAT-umo', 'Utils', 'MiniSAT', 'UVL', 'FeatureModel', 'setuptools', 'FeatureIDE', 'Lingeling-satispy', 'Metamodels', 'ValidProduct', 'SPLOT', 'pyPicosat', 'umo', 'PicoSAT-pycosat', 'ErrorDetection', 'python-sat', 'SimpleParse', 'pkg-resources', 'PicoSAT', 'satyrn', 'Lingeling', 'ParserTechnology', 'CNFModel', 'satispy', 'System', 'Glucose-python-sat', 'DecisionModel', 'pip', 'six', 'ValidModel', 'pyglucose', 'pybind11', 'pycryptosat', 'pycosat', 'DeadFeatures', 'Glucose', 'ValidConfiguration', 'Interoperability', 'Lingeling-python-sat', 'PicoSAT-pyPicosat', 'pipdeptree', 'pydepqbf', 'Solvers', 'Glucose-pyglucose', 'pylgl', 'Packages', 'Operations', 'AutomatedReasoning']
7, UCTAlgorithm, 1, 0.5, 0.7354495525360107, 62, True, 2, 123, 62, ['SPLOT', 'UVL', 'CoreFeatures', 'AutomatedReasoning', 'Linux', 'pydepqbf', 'pycryptosat', 'APISolvers', 'ValidConfiguration', 'satispy', 'pkg-resources', 'Glucose-pyglucose', 'FeatureIDE', 'setuptools', 'Interoperability', 'FeatureModel', 'umo', 'DeadFeatures', 'lark-parser', 'ErrorDetection', 'Lingeling-satispy', 'AllProducts', 'MiniSAT-satispy', 'pylgl', 'Solvers', 'MiniSAT-python-sat', 'Lingeling', 'MiniSAT-umo', 'Packages', 'pip', 'ValidModel', 'pyglucose', 'AAFMFramework', 'System', 'ValidProduct', 'DecisionModel', 'Lingeling-python-sat', 'Metamodels', 'MiniSAT', 'Glucose', 'PicoSAT-pyPicosat', 'pycosat', 'ErrorDiagnosis', 'pipdeptree', 'pyPicosat', 'satyrn', 'DepMng', 'Glucose-python-sat', 'PicoSAT-pycosat', 'six', 'PicoSAT', 'pybind11', 'Operations', 'Utils', 'ebnf', 'antlr4-python3-runtime', 'ParserTechnology', 'python-sat', 'wheel', 'CNFModel', 'Lingeling-pylgl', 'SimpleParse']
8, UCTAlgorithm, 1, 0.5, 0.8387560844421387, 60, True, 6, 120, 60, ['Metamodels', 'FeatureModel', 'Packages', 'DepMng', 'AutomatedReasoning', 'pycosat', 'pkg-resources', 'CNFModel', 'pydepqbf', 'ErrorDiagnosis', 'FeatureIDE', 'antlr4-python3-runtime', 'wheel', 'DeadFeatures', 'Interoperability', 'Operations', 'ebnf', 'MiniSAT-satispy', 'AAFMFramework', 'PicoSAT-pyPicosat', 'Glucose-pyglucose', 'pycryptosat', 'python-sat', 'Linux', 'AllProducts', 'APISolvers', 'Glucose', 'SimpleParse', 'ParserTechnology', 'PicoSAT-pycosat', 'Utils', 'SPLOT', 'ValidConfiguration', 'CoreFeatures', 'Glucose-python-sat', 'ValidModel', 'Lingeling-satispy', 'pyglucose', 'umo', 'pybind11', 'DecisionModel', 'MiniSAT-umo', 'six', 'lark-parser', 'MiniSAT', 'pyPicosat', 'pip', 'PicoSAT', 'MiniSAT-python-sat', 'System', 'pylgl', 'pipdeptree', 'Solvers', 'ErrorDetection', 'satispy', 'Lingeling', 'setuptools', 'UVL', 'ValidProduct', 'Lingeling-pylgl']
9, UCTAlgorithm, 1, 0.5, 0.7467474937438965, 60, True, 6, 120, 60, ['MiniSAT-umo', 'Solvers', 'pycosat', 'Lingeling', 'Packages', 'APISolvers', 'Metamodels', 'pybind11', 'Lingeling-satispy', 'AllProducts', 'pkg-resources', 'satyrn', 'Glucose-python-sat', 'python-sat', 'umo', 'ebnf', 'MiniSAT-python-sat', 'System', 'Glucose', 'six', 'pipdeptree', 'pycryptosat', 'pyPicosat', 'DepMng', 'SimpleParse', 'setuptools', 'ValidConfiguration', 'Glucose-pyglucose', 'pip', 'AAFMFramework', 'Utils', 'ValidProduct', 'PicoSAT-pyPicosat', 'UVL', 'MiniSAT', 'CoreFeatures', 'Linux', 'FeatureIDE', 'antlr4-python3-runtime', 'DecisionModel', 'ErrorDiagnosis', 'lark-parser', 'wheel', 'satispy', 'PicoSAT', 'Lingeling-pylgl', 'SPLOT', 'pylgl', 'ParserTechnology', 'pyglucose', 'DeadFeatures', 'FeatureModel', 'ValidModel', 'PicoSAT-pycosat', 'Lingeling-python-sat', 'AutomatedReasoning', 'Operations', 'MiniSAT-satispy', 'CNFModel', 'Interoperability']
