Algorithm, Step, Alternatives, Decisions, Choice, Simulations, Evaluations, Positive Evaluations, Tree Size, Time (s)
Greedy MCTS, 78, 9, 9, Easy, 100, 0, 0, 1414, 0.6574
Greedy MCTS, 79, 7, 7, Re_fuer_Handy, 100, 0, 0, 1515, 0.6082
Greedy MCTS, 80, 1, 1, TankWar, 100, 0, 0, 101, 0.6467
Greedy MCTS, 81, 9, 9, Record, 100, 0, 0, 202, 0.5851
Greedy MCTS, 82, 10, 10, explodieren, 100, 0, 0, 303, 0.5676
Greedy MCTS, 83, 9, 9, Language, 100, 0, 0, 404, 0.5394
Greedy MCTS, 84, 10, 10, AI, 100, 0, 0, 505, 0.5325
Greedy MCTS, 85, 11, 11, Platform, 100, 0, 0, 606, 0.571
Greedy MCTS, 86, 12, 12, GUI, 100, 0, 0, 707, 0.6113
Greedy MCTS, 87, 13, 13, Map, 100, 0, 0, 808, 0.6556
Greedy MCTS, 88, 15, 15, Hard, 100, 0, 0, 909, 0.6452
Greedy MCTS, 89, 13, 13, Tanks, 100, 0, 0, 1010, 0.6824
Greedy MCTS, 90, 15, 15, Handy, 100, 0, 0, 1111, 0.6681
Greedy MCTS, 91, 13, 13, DE, 100, 0, 0, 1212, 0.6619
Greedy MCTS, 92, 11, 11, Re_fuer_PC, 100, 0, 0, 1313, 0.6428
Greedy MCTS, 93, 9, 9, M_780, 100, 0, 0, 1414, 0.5987
Greedy MCTS, 94, 6, 6, USA_M1Abrams, 100, 0, 0, 1515, 0.5522
Greedy MCTS, 95, 1, 1, TankWar, 100, 0, 0, 101, 0.6599
Greedy MCTS, 96, 9, 9, Language, 100, 0, 0, 202, 0.5503
Greedy MCTS, 97, 10, 10, AI, 100, 0, 0, 303, 0.459
Greedy MCTS, 98, 11, 11, GUI, 100, 0, 0, 404, 0.4225
Greedy MCTS, 99, 12, 12, DE, 100, 0, 0, 505, 0.4718
Greedy MCTS, 100, 10, 10, Easy, 100, 0, 0, 606, 0.5132
Greedy MCTS, 101, 8, 8, Soundeffekt, 100, 0, 0, 707, 0.5686
Greedy MCTS, 102, 9, 9, Map, 100, 0, 0, 808, 0.5679
Greedy MCTS, 103, 11, 11, Tanks, 100, 0, 0, 909, 0.5978
Greedy MCTS, 104, 13, 13, Platform, 100, 0, 0, 1010, 0.6543
Greedy MCTS, 105, 14, 14, Handy, 100, 0, 0, 1111, 0.614
Greedy MCTS, 106, 12, 12, Sound_fuer_Handy, 100, 0, 0, 1212, 0.592
Greedy MCTS, 107, 10, 10, M_780, 100, 0, 0, 1313, 0.524
Greedy MCTS, 108, 7, 7, Germany_Leopard, 100, 0, 0, 1414, 0.5166
Greedy MCTS, 109, 1, 1, TankWar, 100, 0, 0, 101, 0.6379
Greedy MCTS, 110, 9, 9, AI, 100, 0, 0, 202, 0.596
Greedy MCTS, 111, 10, 10, GUI, 100, 0, 0, 303, 0.4872
Greedy MCTS, 112, 11, 11, Language, 100, 0, 0, 404, 0.4158
Greedy MCTS, 113, 12, 12, DE, 100, 0, 0, 505, 0.4636
Greedy MCTS, 114, 10, 10, Platform, 100, 0, 0, 606, 0.5381
Greedy MCTS, 115, 11, 11, Map, 100, 0, 0, 707, 0.5164
Greedy MCTS, 116, 13, 13, Tanks, 100, 0, 0, 808, 0.5503
Greedy MCTS, 117, 15, 15, M_780, 100, 0, 0, 909, 0.5415
Greedy MCTS, 118, 12, 12, Hard, 100, 0, 0, 1010, 0.5354
Greedy MCTS, 119, 10, 10, PC, 100, 0, 0, 1111, 0.5282
Greedy MCTS, 120, 8, 8, USA_M1Abrams, 100, 0, 0, 1212, 0.5091
Greedy MCTS, 121, 1, 1, TankWar, 100, 0, 0, 101, 0.6537
Greedy MCTS, 122, 9, 9, Record, 100, 0, 0, 202, 0.5629
Greedy MCTS, 123, 10, 10, Re_fuer_PC, 100, 0, 0, 303, 0.615
Greedy MCTS, 124, 8, 8, Tanks, 100, 0, 0, 404, 0.6046
Greedy MCTS, 125, 10, 10, Language, 100, 0, 0, 505, 0.5127
Greedy MCTS, 126, 11, 11, Platform, 100, 0, 0, 606, 0.5633
Greedy MCTS, 127, 12, 12, explodieren, 100, 0, 0, 707, 0.6076
Greedy MCTS, 128, 11, 11, GUI, 100, 0, 0, 808, 0.6528
Greedy MCTS, 129, 12, 12, USA_M1Abrams, 100, 0, 0, 909, 0.6547
Greedy MCTS, 130, 11, 11, Handy, 100, 0, 0, 1010, 0.676
Greedy MCTS, 131, 9, 9, Map, 100, 0, 0, 1111, 0.6775
Greedy MCTS, 132, 11, 11, AI, 100, 0, 0, 1212, 0.6815
Greedy MCTS, 133, 12, 12, Easy, 100, 0, 0, 1313, 0.6689
Greedy MCTS, 134, 10, 10, EN, 100, 0, 0, 1414, 0.6628
Greedy MCTS, 135, 8, 8, M_600, 100, 0, 0, 1515, 0.5831
Greedy MCTS, 136, 1, 1, TankWar, 100, 0, 0, 101, 0.6379
Greedy MCTS, 137, 9, 9, Soundeffekt, 100, 0, 0, 202, 0.6133
Greedy MCTS, 138, 10, 10, AI, 100, 0, 0, 303, 0.6243
Greedy MCTS, 139, 11, 11, Platform, 100, 0, 0, 404, 0.5272
Greedy MCTS, 140, 12, 12, Handy, 100, 0, 0, 505, 0.5011
Greedy MCTS, 141, 10, 10, Tanks, 100, 0, 0, 606, 0.5526
Greedy MCTS, 142, 12, 12, GUI, 100, 0, 0, 707, 0.5983
Greedy MCTS, 143, 13, 13, Map, 100, 0, 0, 808, 0.6547
Greedy MCTS, 144, 15, 15, Sound_fuer_Handy, 100, 0, 0, 909, 0.6951
Greedy MCTS, 145, 13, 13, Language, 100, 0, 0, 1010, 0.6877
Greedy MCTS, 146, 14, 14, M_780, 100, 0, 0, 1111, 0.6795
Greedy MCTS, 147, 11, 11, DE, 100, 0, 0, 1212, 0.675
Greedy MCTS, 148, 9, 9, Hard, 100, 0, 0, 1313, 0.5391
Greedy MCTS, 149, 7, 7, Record, 100, 0, 0, 1414, 0.576
Greedy MCTS, 150, 8, 8, Re_fuer_Handy, 100, 0, 0, 1515, 0.5464
Greedy MCTS, 151, 6, 6, China_Type99, 100, 0, 0, 1616, 0.5042
Greedy MCTS, 152, 1, 1, TankWar, 100, 0, 0, 101, 0.6735
Greedy MCTS, 153, 9, 9, GUI, 100, 0, 0, 202, 0.5968
Greedy MCTS, 154, 10, 10, Platform, 100, 0, 0, 303, 0.5762
Greedy MCTS, 155, 11, 11, Map, 100, 0, 0, 404, 0.504
Greedy MCTS, 156, 13, 13, AI, 100, 0, 0, 505, 0.4588
Greedy MCTS, 157, 14, 14, Tanks, 100, 0, 0, 606, 0.4769
Greedy MCTS, 158, 16, 16, Language, 100, 0, 0, 707, 0.5284
Greedy MCTS, 159, 17, 17, PC, 100, 0, 0, 808, 0.5338
Greedy MCTS, 160, 15, 15, Germany_Leopard, 100, 0, 0, 909, 0.5062
Greedy MCTS, 161, 14, 14, Easy, 100, 0, 0, 1010, 0.5253
Greedy MCTS, 162, 12, 12, EN, 100, 0, 0, 1111, 0.5065
Greedy MCTS, 163, 10, 10, China_Type99, 100, 0, 0, 1212, 0.5144
Greedy MCTS, 164, 9, 9, M_240, 100, 0, 0, 1313, 0.4261
Greedy MCTS, 165, 1, 1, TankWar, 100, 0, 0, 101, 0.6318
Greedy MCTS, 166, 9, 9, Soundeffekt, 100, 0, 0, 202, 0.6353
Greedy MCTS, 167, 10, 10, GUI, 100, 0, 0, 303, 0.6404
Greedy MCTS, 168, 11, 11, AI, 100, 0, 0, 404, 0.5748
Greedy MCTS, 169, 12, 12, Language, 100, 0, 0, 505, 0.4967
