Feature, Visits, Acc. Reward, Q-value, Normalized value, Color
pycosat, 86, 86, 1.0, 1.0, RED
pyglucose, 86, 86, 1.0, 1.0, RED
python-sat, 86, 86, 1.0, 1.0, RED
