Feature, Visits, Acc. Reward, Q-value, Normalized value, Color
Packages, 187, 177, 0.95, 1.0, RED
Solvers, 10, 0, 0.0, 0.26, GREEN
System, 3, -1, -0.33, 0.0, BLUE
