Run, Algorithm, Iterations, Time, Features in Config, Valid Config, Reward, Nodes, Configuration
1, UCTAlgorithm, 100, 7.533783435821533, 6, True, 57, 606, ['Metamodels', 'AAFMFramework', 'Interoperability', 'SPLOT', 'System', 'Win']
2, UCTAlgorithm, 100, 6.266266107559204, 5, True, 58, 505, ['System', 'Win', 'AAFMFramework', 'Metamodels', 'CNFModel']
3, UCTAlgorithm, 100, 59.465314626693726, 23, True, 40, 2323, ['Interoperability', 'satyrn', 'Utils', 'APISolvers', 'FeatureIDE', 'pybind11', 'System', 'Packages', 'pip', 'lark-parser', 'setuptools', 'ParserTechnology', 'Linux', 'UVL', 'wheel', 'pyglucose', 'FeatureModel', 'DepMng', 'AAFMFramework', 'CNFModel', 'pkg-resources', 'pycryptosat', 'Metamodels']
4, UCTAlgorithm, 100, 6.719451427459717, 6, True, 57, 606, ['Interoperability', 'Metamodels', 'System', 'Win', 'AAFMFramework', 'SPLOT']
5, UCTAlgorithm, 100, 62.79343318939209, 24, True, 39, 2424, ['Linux', 'pycryptosat', 'setuptools', 'six', 'pyPicosat', 'System', 'pydepqbf', 'DepMng', 'FeatureModel', 'Metamodels', 'AAFMFramework', 'APISolvers', 'pip', 'pylgl', 'ParserTechnology', 'ebnf', 'DecisionModel', 'lark-parser', 'pkg-resources', 'Packages', 'SimpleParse', 'python-sat', 'Utils', 'antlr4-python3-runtime']
6, UCTAlgorithm, 100, 3.458991527557373, 4, True, 59, 404, ['AAFMFramework', 'System', 'Metamodels', 'Win']
7, UCTAlgorithm, 100, 20.625949144363403, 13, True, 50, 1313, ['Metamodels', 'System', 'Packages', 'Interoperability', 'DepMng', 'wheel', 'FeatureIDE', 'pip', 'Linux', 'pkg-resources', 'setuptools', 'AAFMFramework', 'DecisionModel']
8, UCTAlgorithm, 100, 4.580621242523193, 4, True, 59, 404, ['Metamodels', 'AAFMFramework', 'Win', 'System']
9, UCTAlgorithm, 100, 7.444410085678101, 6, True, 57, 606, ['Win', 'SPLOT', 'Interoperability', 'System', 'Metamodels', 'AAFMFramework']
10, UCTAlgorithm, 100, 3.8392951488494873, 4, True, 59, 404, ['System', 'AAFMFramework', 'Win', 'Metamodels']
11, UCTAlgorithm, 100, 10.423574209213257, 7, True, 56, 707, ['Win', 'SPLOT', 'Metamodels', 'System', 'FeatureIDE', 'AAFMFramework', 'Interoperability']
12, UCTAlgorithm, 100, 21.622133255004883, 14, True, 49, 1414, ['System', 'setuptools', 'FeatureModel', 'Metamodels', 'Packages', 'Linux', 'DepMng', 'AAFMFramework', 'ParserTechnology', 'pkg-resources', 'pip', 'CNFModel', 'DecisionModel', 'lark-parser']
13, UCTAlgorithm, 100, 9.151321649551392, 6, True, 57, 606, ['Metamodels', 'System', 'SPLOT', 'Interoperability', 'Win', 'AAFMFramework']
14, UCTAlgorithm, 100, 7.833252191543579, 7, True, 56, 707, ['Metamodels', 'SPLOT', 'Interoperability', 'FeatureModel', 'System', 'Win', 'AAFMFramework']
15, UCTAlgorithm, 100, 3.6364684104919434, 4, True, 59, 404, ['AAFMFramework', 'System', 'Metamodels', 'Win']
16, UCTAlgorithm, 100, 3.802210569381714, 4, True, 59, 404, ['Metamodels', 'Win', 'System', 'AAFMFramework']
17, UCTAlgorithm, 100, 42.160919189453125, 18, True, 45, 1818, ['Linux', 'six', 'Utils', 'Packages', 'ebnf', 'pkg-resources', 'DecisionModel', 'setuptools', 'ParserTechnology', 'CNFModel', 'System', 'AAFMFramework', 'Metamodels', 'DepMng', 'SimpleParse', 'pip', 'antlr4-python3-runtime', 'lark-parser']
18, UCTAlgorithm, 100, 10.891788482666016, 9, True, 54, 909, ['Linux', 'DepMng', 'pip', 'setuptools', 'pkg-resources', 'System', 'Metamodels', 'AAFMFramework', 'Packages']
19, UCTAlgorithm, 100, 9.205075979232788, 7, True, 56, 707, ['System', 'CNFModel', 'Interoperability', 'SPLOT', 'AAFMFramework', 'Win', 'Metamodels']
20, UCTAlgorithm, 100, 35.24783492088318, 18, True, 45, 1818, ['pip', 'setuptools', 'Packages', 'pkg-resources', 'Linux', 'UVL', 'System', 'lark-parser', 'DepMng', 'pycosat', 'umo', 'ParserTechnology', 'APISolvers', 'wheel', 'AAFMFramework', 'Metamodels', 'Interoperability', 'ebnf']
21, UCTAlgorithm, 100, 25.724421739578247, 16, True, 47, 1616, ['setuptools', 'pip', 'Linux', 'pkg-resources', 'FeatureModel', 'pybind11', 'System', 'Packages', 'AAFMFramework', 'ebnf', 'SimpleParse', 'ParserTechnology', 'lark-parser', 'DepMng', 'Utils', 'Metamodels']
22, UCTAlgorithm, 100, 3.8862690925598145, 4, True, 59, 404, ['Metamodels', 'Win', 'AAFMFramework', 'System']
