Algorithm, Step, Alternatives, Decisions, Choice, Simulations, Evaluations, Positive Evaluations, Tree Size, Time (s)
Greedy MCTS, 78, 3, 3, Salami, 100, 0, 0, 152, 0.0454
Greedy MCTS, 79, 1, 1, Pizza, 100, 0, 0, 92, 0.0733
Greedy MCTS, 80, 4, 4, Size, 100, 0, 0, 118, 0.0868
Greedy MCTS, 81, 5, 5, Dough, 100, 0, 0, 130, 0.0824
Greedy MCTS, 82, 6, 6, Normal, 100, 0, 0, 132, 0.0724
Greedy MCTS, 83, 3, 3, Topping, 100, 0, 0, 132, 0.0602
Greedy MCTS, 84, 5, 5, Neapolitan, 100, 0, 0, 132, 0.0535
Greedy MCTS, 85, 3, 3, Salami, 100, 0, 0, 132, 0.0417
Greedy MCTS, 86, 1, 1, Pizza, 100, 0, 0, 59, 0.074
Greedy MCTS, 87, 4, 4, Topping, 100, 0, 0, 59, 0.0608
Greedy MCTS, 88, 6, 6, Size, 100, 0, 0, 60, 0.055
Greedy MCTS, 89, 7, 7, Normal, 100, 0, 0, 60, 0.0478
Greedy MCTS, 90, 4, 4, Ham, 100, 0, 0, 60, 0.0401
Greedy MCTS, 91, 3, 3, Dough, 100, 0, 0, 60, 0.0349
Greedy MCTS, 92, 4, 4, Mozzarella, 100, 0, 0, 60, 0.0283
Greedy MCTS, 93, 3, 3, Sicilian, 100, 0, 0, 60, 0.0236
Greedy MCTS, 94, 1, 1, Pizza, 100, 0, 0, 90, 0.0693
Greedy MCTS, 95, 4, 4, Size, 100, 0, 0, 130, 0.0928
Greedy MCTS, 96, 5, 5, Dough, 100, 0, 0, 138, 0.0888
Greedy MCTS, 97, 6, 6, Sicilian, 100, 0, 0, 138, 0.08
Greedy MCTS, 98, 4, 4, Normal, 100, 0, 0, 138, 0.067
Greedy MCTS, 99, 1, 1, Topping, 100, 0, 0, 138, 0.0528
Greedy MCTS, 100, 3, 3, Salami, 100, 0, 0, 138, 0.0418
Greedy MCTS, 101, 1, 1, Pizza, 100, 0, 0, 86, 0.0706
Greedy MCTS, 102, 4, 4, Size, 100, 0, 0, 114, 0.0838
Greedy MCTS, 103, 5, 5, Dough, 100, 0, 0, 124, 0.0823
Greedy MCTS, 104, 6, 6, Normal, 100, 0, 0, 125, 0.0698
Greedy MCTS, 105, 3, 3, Topping, 100, 0, 0, 125, 0.0583
Greedy MCTS, 106, 5, 5, Neapolitan, 100, 0, 0, 125, 0.0519
Greedy MCTS, 107, 3, 3, Mozzarella, 100, 0, 0, 125, 0.0399
Greedy MCTS, 108, 1, 1, Pizza, 100, 0, 0, 85, 0.071
Greedy MCTS, 109, 4, 4, Size, 100, 0, 0, 106, 0.0827
Greedy MCTS, 110, 5, 5, Dough, 100, 0, 0, 111, 0.075
Greedy MCTS, 111, 6, 6, Normal, 100, 0, 0, 112, 0.0647
Greedy MCTS, 112, 3, 3, Sicilian, 100, 0, 0, 112, 0.0546
Greedy MCTS, 113, 1, 1, Topping, 100, 0, 0, 112, 0.0446
Greedy MCTS, 114, 3, 3, Ham, 100, 0, 0, 112, 0.037
Greedy MCTS, 115, 1, 1, Pizza, 100, 0, 0, 89, 0.0718
Greedy MCTS, 116, 4, 4, Dough, 100, 0, 0, 128, 0.0924
Greedy MCTS, 117, 5, 5, Size, 100, 0, 0, 134, 0.0872
Greedy MCTS, 118, 6, 6, Normal, 100, 0, 0, 135, 0.0758
Greedy MCTS, 119, 3, 3, Topping, 100, 0, 0, 135, 0.0621
Greedy MCTS, 120, 5, 5, Neapolitan, 100, 0, 0, 135, 0.0547
Greedy MCTS, 121, 3, 3, Salami, 100, 0, 0, 135, 0.0422
Greedy MCTS, 122, 1, 1, Pizza, 100, 0, 0, 46, 0.0616
Greedy MCTS, 123, 4, 4, Size, 100, 0, 0, 46, 0.0504
Greedy MCTS, 124, 5, 5, Normal, 100, 0, 0, 46, 0.0451
Greedy MCTS, 125, 2, 2, Dough, 100, 0, 0, 46, 0.0398
Greedy MCTS, 126, 3, 3, Neapolitan, 100, 0, 0, 46, 0.0357
Greedy MCTS, 127, 1, 1, Topping, 100, 0, 0, 46, 0.0284
Greedy MCTS, 128, 3, 3, Salami, 100, 0, 0, 46, 0.0245
Greedy MCTS, 129, 1, 1, Pizza, 100, 0, 0, 87, 0.0711
Greedy MCTS, 130, 4, 4, Size, 100, 0, 0, 117, 0.0889
Greedy MCTS, 131, 5, 5, Normal, 100, 0, 0, 123, 0.0809
