Algorithm,Run,Steps,Iterations,Simulations,Total simulations,Evaluations,Positive Evaluations,Tree Size,Time (s),Memory (MB),Solution
Flat Monte Carlo,1,1,None,100,100,63,63,0,0.4313,0.1391,"['Metamodels', 'AAFMFramework', 'System', 'Win']"
Flat Monte Carlo,2,1,None,100,100,63,63,0,0.4778,0.1528,"['Metamodels', 'AAFMFramework', 'System', 'Linux']"
Flat Monte Carlo,3,1,None,100,100,76,76,0,0.5264,0.18,"['Metamodels', 'AAFMFramework', 'System', 'Win']"
Flat Monte Carlo,4,1,None,100,100,72,72,0,0.5227,0.1756,"['Metamodels', 'AAFMFramework', 'System', 'Win']"
Flat Monte Carlo,5,1,None,100,100,60,60,0,0.4206,0.1702,"['Metamodels', 'AAFMFramework', 'System', 'Linux']"
Flat Monte Carlo,6,1,None,100,100,71,71,0,0.516,0.18,"['Metamodels', 'AAFMFramework', 'System', 'Linux']"
Flat Monte Carlo,7,1,None,100,100,73,73,0,0.5442,0.1883,"['Metamodels', 'AAFMFramework', 'System', 'Win']"
Flat Monte Carlo,8,1,None,100,100,66,66,0,0.4948,0.183,"['Metamodels', 'AAFMFramework', 'System', 'Win']"
Flat Monte Carlo,9,1,None,100,100,75,75,0,0.5341,0.1978,"['Metamodels', 'AAFMFramework', 'System', 'Linux']"
Flat Monte Carlo,10,1,None,100,100,68,68,0,0.4926,0.1926,"['Metamodels', 'AAFMFramework', 'System', 'Win']"
Flat Monte Carlo,11,1,None,100,100,66,66,0,0.5205,0.1885,"['Metamodels', 'AAFMFramework', 'System', 'Win']"
Flat Monte Carlo,12,1,None,100,100,68,68,0,0.509,0.1935,"['Metamodels', 'AAFMFramework', 'System', 'Linux']"
Flat Monte Carlo,13,1,None,100,100,61,61,0,0.445,0.1897,"['Metamodels', 'AAFMFramework', 'System', 'Linux']"
Flat Monte Carlo,14,1,None,100,100,70,70,0,0.5251,0.2049,"['Metamodels', 'AAFMFramework', 'System', 'Linux']"
Flat Monte Carlo,15,1,None,100,100,74,74,0,0.4641,0.2147,"['Metamodels', 'AAFMFramework', 'System', 'Linux']"
Flat Monte Carlo,16,1,None,100,100,66,66,0,0.4788,0.2095,"['Metamodels', 'AAFMFramework', 'System', 'Win']"
Flat Monte Carlo,17,1,None,100,100,71,71,0,0.499,0.2146,"['Metamodels', 'AAFMFramework', 'System', 'Win']"
Flat Monte Carlo,18,1,None,100,100,62,62,0,0.4768,0.2095,"['Metamodels', 'AAFMFramework', 'System', 'Linux']"
Flat Monte Carlo,19,1,None,100,100,75,75,0,0.5547,0.2263,"['Metamodels', 'AAFMFramework', 'System', 'Win']"
Flat Monte Carlo,20,1,None,100,100,71,71,0,0.5269,0.2247,"['Metamodels', 'AAFMFramework', 'System', 'Linux']"
Flat Monte Carlo,21,1,None,100,100,72,72,0,0.5379,0.2299,"['Metamodels', 'AAFMFramework', 'System', 'Win']"
Flat Monte Carlo,22,1,None,100,100,62,62,0,0.4865,0.2231,"['Metamodels', 'AAFMFramework', 'System', 'Linux']"
Flat Monte Carlo,23,1,None,100,100,67,67,0,0.5059,0.2259,"['Metamodels', 'AAFMFramework', 'System', 'Linux']"
Flat Monte Carlo,24,1,None,100,100,73,73,0,0.5271,0.2411,"['Metamodels', 'AAFMFramework', 'System', 'Linux']"
Flat Monte Carlo,25,1,None,100,100,66,66,0,0.4918,0.2343,"['Metamodels', 'AAFMFramework', 'System', 'Win']"
Flat Monte Carlo,26,1,None,100,100,74,74,0,0.5252,0.2477,"['Metamodels', 'AAFMFramework', 'System', 'Win']"
Flat Monte Carlo,27,1,None,100,100,73,73,0,0.5342,0.2484,"['Metamodels', 'AAFMFramework', 'System', 'Win']"
Flat Monte Carlo,28,1,None,100,100,73,73,0,0.5639,0.2529,"['Metamodels', 'AAFMFramework', 'System', 'Linux']"
Flat Monte Carlo,29,1,None,100,100,66,66,0,0.5185,0.2461,"['Metamodels', 'AAFMFramework', 'System', 'Win']"
Flat Monte Carlo,30,1,None,100,100,70,70,0,0.5031,0.2517,"['Metamodels', 'AAFMFramework', 'System', 'Linux']"
