Run, Algorithm, Iterations, Time, Features in Config, Valid Config, Reward, Nodes, Configuration
1, UCTAlgorithm, 1, 0.18706154823303223, 19, False, -1, 38, ['DecisionModel', 'Metamodels', 'MiniSAT-satispy', 'FeatureModel', 'ErrorDetection', 'ebnf', 'AutomatedReasoning', 'Linux', 'ValidModel', 'DeadFeatures', 'FeatureIDE', 'ParserTechnology', 'AAFMFramework', 'Solvers', 'Operations', 'Interoperability', 'System', 'Glucose', 'Packages']
2, UCTAlgorithm, 1, 0.09318733215332031, 12, False, -1, 24, ['pyPicosat', 'pylgl', 'APISolvers', 'System', 'Packages', 'Linux', 'Metamodels', 'FeatureModel', 'AAFMFramework', 'DecisionModel', 'python-sat', 'CNFModel']
3, UCTAlgorithm, 1, 0.3747599124908447, 38, False, -1, 76, ['PicoSAT-pyPicosat', 'pyglucose', 'six', 'MiniSAT-satispy', 'antlr4-python3-runtime', 'satyrn', 'Interoperability', 'Lingeling-python-sat', 'System', 'Utils', 'Lingeling', 'DecisionModel', 'pyPicosat', 'PicoSAT-pycosat', 'Lingeling-satispy', 'ValidProduct', 'Operations', 'AutomatedReasoning', 'Solvers', 'MiniSAT-python-sat', 'pycryptosat', 'ValidModel', 'pydepqbf', 'UVL', 'pybind11', 'Packages', 'Glucose-python-sat', 'FeatureIDE', 'Lingeling-pylgl', 'APISolvers', 'AAFMFramework', 'Win', 'Metamodels', 'pycosat', 'Glucose', 'satispy', 'ParserTechnology', 'CNFModel']
4, UCTAlgorithm, 1, 0.529653787612915, 48, False, -1, 96, ['pycryptosat', 'DeadFeatures', 'CoreFeatures', 'Lingeling-python-sat', 'Interoperability', 'Lingeling-pylgl', 'SPLOT', 'setuptools', 'MiniSAT', 'PicoSAT', 'Operations', 'Solvers', 'AutomatedReasoning', 'MiniSAT-umo', 'APISolvers', 'MiniSAT-python-sat', 'lark-parser', 'Glucose', 'pyPicosat', 'UVL', 'Glucose-python-sat', 'six', 'Lingeling', 'Packages', 'ParserTechnology', 'PicoSAT-pyPicosat', 'pybind11', 'Lingeling-satispy', 'DepMng', 'satyrn', 'ValidConfiguration', 'MiniSAT-satispy', 'Utils', 'python-sat', 'Win', 'ErrorDetection', 'AAFMFramework', 'ValidProduct', 'umo', 'Glucose-pyglucose', 'ErrorDiagnosis', 'System', 'SimpleParse', 'PicoSAT-pycosat', 'ebnf', 'AllProducts', 'FeatureIDE', 'ValidModel']
5, UCTAlgorithm, 1, 0.2031846046447754, 20, False, -1, 40, ['pycosat', 'Solvers', 'System', 'CNFModel', 'PicoSAT', 'AutomatedReasoning', 'FeatureIDE', 'SPLOT', 'Metamodels', 'APISolvers', 'Win', 'FeatureModel', 'MiniSAT', 'Operations', 'AAFMFramework', 'Packages', 'UVL', 'DecisionModel', 'Interoperability', 'pylgl']
6, UCTAlgorithm, 1, 0.25067806243896484, 26, False, -1, 52, ['ValidModel', 'AutomatedReasoning', 'AAFMFramework', 'Metamodels', 'DepMng', 'CNFModel', 'DecisionModel', 'python-sat', 'FeatureIDE', 'pkg-resources', 'setuptools', 'antlr4-python3-runtime', 'Linux', 'SimpleParse', 'ParserTechnology', 'APISolvers', 'FeatureModel', 'Operations', 'satispy', 'CoreFeatures', 'pyPicosat', 'Interoperability', 'Packages', 'Utils', 'System', 'pycosat']
7, UCTAlgorithm, 1, 0.1717982292175293, 24, False, -1, 48, ['AAFMFramework', 'pybind11', 'Linux', 'Interoperability', 'Packages', 'pyPicosat', 'APISolvers', 'satyrn', 'DecisionModel', 'Utils', 'pyglucose', 'FeatureIDE', 'DepMng', 'pkg-resources', 'SPLOT', 'FeatureModel', 'System', 'setuptools', 'ParserTechnology', 'AutomatedReasoning', 'Metamodels', 'CNFModel', 'six', 'pydepqbf']
8, UCTAlgorithm, 1, 0.2921257019042969, 40, False, -1, 80, ['Operations', 'AllProducts', 'DeadFeatures', 'System', 'umo', 'pipdeptree', 'UVL', 'pycosat', 'ValidModel', 'SPLOT', 'wheel', 'Interoperability', 'pybind11', 'SimpleParse', 'pycryptosat', 'DepMng', 'python-sat', 'Metamodels', 'Utils', 'ErrorDetection', 'pyglucose', 'DecisionModel', 'Win', 'setuptools', 'APISolvers', 'FeatureModel', 'Packages', 'antlr4-python3-runtime', 'ValidConfiguration', 'CNFModel', 'pylgl', 'ErrorDiagnosis', 'pkg-resources', 'AutomatedReasoning', 'ValidProduct', 'six', 'pip', 'AAFMFramework', 'FeatureIDE', 'ParserTechnology']
9, UCTAlgorithm, 1, 0.6256587505340576, 53, False, -1, 106, ['CoreFeatures', 'DepMng', 'Interoperability', 'Utils', 'pyPicosat', 'PicoSAT-pyPicosat', 'pycryptosat', 'pylgl', 'ValidProduct', 'FeatureIDE', 'PicoSAT', 'wheel', 'AutomatedReasoning', 'Packages', 'ParserTechnology', 'lark-parser', 'Glucose', 'MiniSAT-python-sat', 'Operations', 'pybind11', 'ebnf', 'ErrorDiagnosis', 'ErrorDetection', 'System', 'Solvers', 'SimpleParse', 'six', 'ValidConfiguration', 'Lingeling-satispy', 'umo', 'python-sat', 'pyglucose', 'MiniSAT', 'Lingeling', 'Glucose-pyglucose', 'SPLOT', 'APISolvers', 'MiniSAT-umo', 'MiniSAT-satispy', 'pip', 'Lingeling-python-sat', 'Glucose-python-sat', 'Win', 'PicoSAT-pycosat', 'AAFMFramework', 'CNFModel', 'Lingeling-pylgl', 'Metamodels', 'FeatureModel', 'ValidModel', 'setuptools', 'antlr4-python3-runtime', 'UVL']
10, UCTAlgorithm, 1, 0.300168514251709, 27, False, -1, 54, ['PicoSAT', 'MiniSAT-satispy', 'Utils', 'PicoSAT-pyPicosat', 'satyrn', 'Packages', 'Lingeling-python-sat', 'AutomatedReasoning', 'MiniSAT', 'Metamodels', 'APISolvers', 'Glucose-python-sat', 'Solvers', 'Lingeling', 'ParserTechnology', 'six', 'CNFModel', 'Operations', 'Lingeling-pylgl', 'AAFMFramework', 'Lingeling-satispy', 'Glucose-pyglucose', 'python-sat', 'System', 'PicoSAT-pycosat', 'Win', 'pybind11']
11, UCTAlgorithm, 1, 0.468336820602417, 36, False, -1, 72, ['PicoSAT', 'UVL', 'pyglucose', 'Packages', 'Win', 'ValidConfiguration', 'AutomatedReasoning', 'umo', 'Lingeling', 'ErrorDiagnosis', 'AAFMFramework', 'PicoSAT-pycosat', 'ValidProduct', 'MiniSAT-umo', 'pyPicosat', 'System', 'CNFModel', 'satyrn', 'ValidModel', 'SPLOT', 'Metamodels', 'Solvers', 'Lingeling-satispy', 'FeatureIDE', 'Operations', 'APISolvers', 'ParserTechnology', 'PicoSAT-pyPicosat', 'lark-parser', 'DeadFeatures', 'satispy', 'Interoperability', 'Glucose-pyglucose', 'CoreFeatures', 'DepMng', 'Glucose']
12, UCTAlgorithm, 1, 0.13480544090270996, 16, False, -1, 32, ['AAFMFramework', 'Packages', 'Metamodels', 'System', 'python-sat', 'Interoperability', 'APISolvers', 'UVL', 'pyPicosat', 'pyglucose', 'Win', 'pylgl', 'CNFModel', 'DepMng', 'FeatureIDE', 'SPLOT']
13, UCTAlgorithm, 1, 0.1843879222869873, 20, False, -1, 40, ['pkg-resources', 'Metamodels', 'AAFMFramework', 'Interoperability', 'ParserTechnology', 'DecisionModel', 'AutomatedReasoning', 'lark-parser', 'setuptools', 'Packages', 'DepMng', 'satyrn', 'Utils', 'SimpleParse', 'APISolvers', 'Win', 'System', 'CNFModel', 'wheel', 'FeatureModel']
14, UCTAlgorithm, 1, 0.10429573059082031, 11, False, -1, 22, ['Packages', 'lark-parser', 'APISolvers', 'ParserTechnology', 'System', 'Linux', 'pyPicosat', 'DepMng', 'SimpleParse', 'AAFMFramework', 'Utils']
15, UCTAlgorithm, 1, 0.47429466247558594, 44, False, -1, 88, ['ErrorDetection', 'pkg-resources', 'pyPicosat', 'MiniSAT-python-sat', 'PicoSAT-pyPicosat', 'CoreFeatures', 'System', 'pyglucose', 'PicoSAT', 'ValidConfiguration', 'AllProducts', 'Linux', 'PicoSAT-pycosat', 'python-sat', 'ErrorDiagnosis', 'Lingeling-pylgl', 'Interoperability', 'APISolvers', 'Operations', 'Lingeling-satispy', 'pycosat', 'pipdeptree', 'DeadFeatures', 'DepMng', 'Metamodels', 'pip', 'Solvers', 'Packages', 'Lingeling', 'satispy', 'AAFMFramework', 'MiniSAT-umo', 'MiniSAT-satispy', 'Glucose-pyglucose', 'AutomatedReasoning', 'Utils', 'ValidModel', 'CNFModel', 'FeatureModel', 'DecisionModel', 'Glucose', 'ValidProduct', 'MiniSAT', 'setuptools']
16, UCTAlgorithm, 1, 0.3153419494628906, 36, False, -1, 72, ['AutomatedReasoning', 'Lingeling-satispy', 'pyglucose', 'UVL', 'MiniSAT-umo', 'MiniSAT-python-sat', 'PicoSAT-pyPicosat', 'pydepqbf', 'satispy', 'Linux', 'ParserTechnology', 'PicoSAT', 'DepMng', 'Solvers', 'Lingeling', 'wheel', 'Glucose-python-sat', 'lark-parser', 'python-sat', 'SimpleParse', 'AAFMFramework', 'antlr4-python3-runtime', 'Operations', 'System', 'pycosat', 'ErrorDiagnosis', 'APISolvers', 'pip', 'Glucose-pyglucose', 'pylgl', 'MiniSAT', 'ebnf', 'Packages', 'FeatureIDE', 'pyPicosat', 'Interoperability']
17, UCTAlgorithm, 1, 0.46144580841064453, 51, False, -1, 102, ['MiniSAT-python-sat', 'DeadFeatures', 'ErrorDetection', 'pkg-resources', 'MiniSAT-satispy', 'Metamodels', 'AutomatedReasoning', 'Operations', 'setuptools', 'six', 'FeatureModel', 'FeatureIDE', 'antlr4-python3-runtime', 'Lingeling-pylgl', 'CoreFeatures', 'Lingeling', 'UVL', 'Solvers', 'wheel', 'MiniSAT', 'PicoSAT', 'SPLOT', 'Utils', 'Glucose-python-sat', 'DepMng', 'Lingeling-python-sat', 'APISolvers', 'ErrorDiagnosis', 'Interoperability', 'ValidConfiguration', 'Win', 'ValidProduct', 'Glucose', 'CNFModel', 'AAFMFramework', 'DecisionModel', 'System', 'Lingeling-satispy', 'AllProducts', 'PicoSAT-pyPicosat', 'Packages', 'SimpleParse', 'pylgl', 'PicoSAT-pycosat', 'pip', 'Glucose-pyglucose', 'ValidModel', 'MiniSAT-umo', 'pipdeptree', 'pybind11', 'ParserTechnology']
