Run, Algorithm, Iterations, Time, Features in Config, Valid Config, Reward, Nodes, Configuration
1, UCTAlgorithm, 100, 10.498875141143799, 16, True, 47, 1616, ['pip', 'ebnf', 'pycryptosat', 'AAFMFramework', 'Linux', 'setuptools', 'APISolvers', 'System', 'Metamodels', 'DepMng', 'lark-parser', 'ParserTechnology', 'satispy', 'pycosat', 'pkg-resources', 'Packages']
2, UCTAlgorithm, 100, 17.187881231307983, 27, True, 72, 2727, ['ParserTechnology', 'pybind11', 'pyPicosat', 'pip', 'SimpleParse', 'wheel', 'Linux', 'DepMng', 'AAFMFramework', 'pydepqbf', 'FeatureModel', 'Packages', 'lark-parser', 'setuptools', 'umo', 'pkg-resources', 'DecisionModel', 'ebnf', 'six', 'APISolvers', 'Utils', 'System', 'pycryptosat', 'satispy', 'satyrn', 'Metamodels', 'CNFModel']
3, UCTAlgorithm, 100, 31.940678119659424, 41, True, 44, 4141, ['AutomatedReasoning', 'ParserTechnology', 'pylgl', 'Glucose-python-sat', 'pybind11', 'pipdeptree', 'pip', 'ebnf', 'Lingeling', 'pyglucose', 'PicoSAT', 'six', 'AAFMFramework', 'pycryptosat', 'Metamodels', 'Linux', 'pydepqbf', 'APISolvers', 'pyPicosat', 'wheel', 'python-sat', 'Interoperability', 'FeatureModel', 'setuptools', 'Solvers', 'satyrn', 'FeatureIDE', 'System', 'CNFModel', 'DepMng', 'pycosat', 'PicoSAT-pycosat', 'DecisionModel', 'Packages', 'Glucose', 'pkg-resources', 'Lingeling-pylgl', 'lark-parser', 'satispy', 'Utils', 'umo']
4, UCTAlgorithm, 100, 37.23895311355591, 42, True, 42, 4242, ['AutomatedReasoning', 'six', 'lark-parser', 'pybind11', 'ebnf', 'AllProducts', 'pyglucose', 'Linux', 'pyPicosat', 'umo', 'setuptools', 'Solvers', 'Packages', 'Glucose-python-sat', 'python-sat', 'satispy', 'MiniSAT-umo', 'ParserTechnology', 'MiniSAT', 'Operations', 'pkg-resources', 'CNFModel', 'Glucose', 'pycosat', 'APISolvers', 'ErrorDetection', 'UVL', 'FeatureIDE', 'AAFMFramework', 'Utils', 'FeatureModel', 'DecisionModel', 'pip', 'PicoSAT', 'Metamodels', 'pylgl', 'Interoperability', 'System', 'ErrorDiagnosis', 'DepMng', 'pydepqbf', 'PicoSAT-pycosat']
5, UCTAlgorithm, 100, 19.332810640335083, 27, True, 72, 2727, ['lark-parser', 'six', 'pip', 'setuptools', 'ParserTechnology', 'APISolvers', 'DepMng', 'ebnf', 'pyglucose', 'Metamodels', 'pydepqbf', 'satyrn', 'Packages', 'Linux', 'Utils', 'pkg-resources', 'pycryptosat', 'System', 'AAFMFramework', 'pylgl', 'umo', 'python-sat', 'satispy', 'wheel', 'pycosat', 'pyPicosat', 'pybind11']
6, UCTAlgorithm, 100, 20.25732922554016, 26, True, 37, 2626, ['Interoperability', 'pycosat', 'setuptools', 'UVL', 'antlr4-python3-runtime', 'pip', 'FeatureIDE', 'DecisionModel', 'ParserTechnology', 'pydepqbf', 'pyPicosat', 'pycryptosat', 'APISolvers', 'pylgl', 'satispy', 'six', 'Packages', 'DepMng', 'pkg-resources', 'Linux', 'Utils', 'lark-parser', 'System', 'Metamodels', 'AAFMFramework', 'python-sat']
7, UCTAlgorithm, 100, 17.419164419174194, 25, True, 38, 2525, ['System', 'Utils', 'ParserTechnology', 'DepMng', 'six', 'setuptools', 'pipdeptree', 'Metamodels', 'pylgl', 'SPLOT', 'pyPicosat', 'pip', 'pybind11', 'satyrn', 'Packages', 'APISolvers', 'pyglucose', 'lark-parser', 'Linux', 'pkg-resources', 'AAFMFramework', 'pydepqbf', 'Interoperability', 'python-sat', 'satispy']
8, UCTAlgorithm, 100, 17.944015502929688, 28, True, 70, 2828, ['pip', 'Metamodels', 'satyrn', 'python-sat', 'pycosat', 'Utils', 'AAFMFramework', 'Linux', 'System', 'pybind11', 'DepMng', 'CNFModel', 'six', 'pkg-resources', 'SimpleParse', 'umo', 'pycryptosat', 'setuptools', 'lark-parser', 'Packages', 'APISolvers', 'ParserTechnology', 'ebnf', 'satispy', 'pylgl', 'pyPicosat', 'pydepqbf', 'pyglucose']
9, UCTAlgorithm, 100, 29.477275848388672, 37, True, 52, 3737, ['FeatureModel', 'Interoperability', 'AutomatedReasoning', 'pkg-resources', 'Lingeling-pylgl', 'Metamodels', 'pybind11', 'Utils', 'ParserTechnology', 'setuptools', 'pyPicosat', 'lark-parser', 'pyglucose', 'wheel', 'Packages', 'Lingeling', 'pylgl', 'pip', 'satyrn', 'SimpleParse', 'System', 'CNFModel', 'ebnf', 'Linux', 'python-sat', 'DecisionModel', 'UVL', 'six', 'satispy', 'umo', 'AAFMFramework', 'pydepqbf', 'APISolvers', 'DepMng', 'pycosat', 'Solvers', 'pycryptosat']
10, UCTAlgorithm, 100, 12.70828127861023, 23, True, 80, 2323, ['SPLOT', 'ebnf', 'pip', 'antlr4-python3-runtime', 'Metamodels', 'setuptools', 'UVL', 'APISolvers', 'ParserTechnology', 'Packages', 'System', 'pylgl', 'Linux', 'AAFMFramework', 'SimpleParse', 'Utils', 'FeatureIDE', 'Interoperability', 'DepMng', 'pkg-resources', 'pyPicosat', 'lark-parser', 'pybind11']
