Algorithm, Step, Alternatives, Decisions, Choice, Simulations, Evaluations, Positive Evaluations, Tree Size, Time (s)
Greedy MCTS, 129, 13, 13, TVDigital, 100, 0, 0, 1010, 0.8147
Greedy MCTS, 130, 12, 12, Screen2, 100, 0, 0, 1111, 0.7913
Greedy MCTS, 131, 9, 9, Photo, 100, 0, 0, 1212, 0.7628
Greedy MCTS, 132, 8, 8, Language, 100, 0, 0, 1313, 0.8793
Greedy MCTS, 133, 10, 10, Speakerphone, 100, 0, 0, 1414, 0.894
Greedy MCTS, 134, 9, 9, OS, 100, 0, 0, 1515, 0.8905
Greedy MCTS, 135, 12, 12, Androide, 100, 0, 0, 1616, 0.9162
Greedy MCTS, 136, 8, 8, MusicPlayer, 100, 0, 0, 1717, 0.8777
Greedy MCTS, 137, 7, 7, Portuguese, 100, 0, 0, 1818, 0.8132
Greedy MCTS, 138, 6, 6, MediaManagement, 100, 0, 0, 1919, 0.7973
Greedy MCTS, 139, 1, 1, MobileMedia2, 100, 0, 0, 101, 0.9425
Greedy MCTS, 140, 14, 14, Calendar, 100, 0, 0, 202, 0.9582
Greedy MCTS, 141, 13, 13, TVDigital, 100, 0, 0, 303, 0.8628
Greedy MCTS, 142, 12, 12, OS, 100, 0, 0, 404, 0.8425
Greedy MCTS, 143, 15, 15, iOS, 100, 0, 0, 505, 0.7988
Greedy MCTS, 144, 11, 11, GPS, 100, 0, 0, 606, 0.7995
Greedy MCTS, 145, 10, 10, Speakerphone, 100, 0, 0, 707, 0.7555
Greedy MCTS, 146, 9, 9, CallManager, 100, 0, 0, 808, 0.8412
Greedy MCTS, 147, 8, 8, MediaSelection, 100, 0, 0, 909, 0.8496
Greedy MCTS, 148, 10, 10, Photo, 100, 0, 0, 1010, 0.9333
Greedy MCTS, 149, 9, 9, ScreenSize, 100, 0, 0, 1111, 0.9503
Greedy MCTS, 150, 11, 11, Music, 100, 0, 0, 1212, 0.986
Greedy MCTS, 151, 11, 11, Language, 100, 0, 0, 1313, 0.9333
Greedy MCTS, 152, 13, 13, MusicPlayer, 100, 0, 0, 1414, 0.9789
Greedy MCTS, 153, 12, 12, Radio, 100, 0, 0, 1515, 0.9052
Greedy MCTS, 154, 11, 11, Portuguese, 100, 0, 0, 1616, 0.8393
Greedy MCTS, 155, 10, 10, MediaManagement, 100, 0, 0, 1717, 0.824
Greedy MCTS, 156, 12, 12, Screen1, 100, 0, 0, 1818, 0.7827
Greedy MCTS, 157, 1, 1, MobileMedia2, 100, 0, 0, 101, 0.9663
