Feature, Visits, Acc. Reward, Q-value, Normalized value, Color
PicoSAT, 1, 2, 2.0, 0.0, BLUE
pycosat, 73, 148, 2.03, 1.0, RED
pyglucose, 37, 75, 2.03, 0.99, RED
python-sat, 329, 667, 2.03, 1.0, RED
