Feature, Visits, Acc. Reward, Q-value, Normalized value, Color
Solvers, 2, 0, 0.0, 0.5, YELLOW
System, 1, -1, -1.0, 0.0, BLUE
pyPicosat, 290, 290, 1.0, 1.0, RED
pycosat, 3, 1, 0.33, 0.67, ORANGE
pyglucose, 1, 1, 1.0, 1.0, RED
python-sat, 1, -1, -1.0, 0.0, BLUE
