Feature, Visits, Acc. Reward, Q-value, Normalized value, Color
Cucumber, 22, 22, 1.0, 1.0, RED
ElasticSearch, 22, 22, 1.0, 1.0, RED
Gatling, 22, 22, 1.0, 1.0, RED
Hibernate2ndLvlCache, 22, 22, 1.0, 1.0, RED
MicroserviceApplication, 22, 22, 1.0, 1.0, RED
UaaServer, 22, 22, 1.0, 1.0, RED
