Run, Algorithm, Iterations, Time, Features in Config, Valid Config, Reward, Nodes, Configuration
1, UCTAlgorithm, 25, 9.246005773544312, 46, True, 17, 1040, ['PicoSAT-pyPicosat', 'DecisionModel', 'pycryptosat', 'umo', 'MiniSAT-python-sat', 'Interoperability', 'antlr4-python3-runtime', 'Linux', 'Utils', 'UVL', 'setuptools', 'Glucose-python-sat', 'SimpleParse', 'MiniSAT-satispy', 'satispy', 'six', 'System', 'lark-parser', 'Lingeling', 'pip', 'AutomatedReasoning', 'Glucose-pyglucose', 'MiniSAT', 'pyglucose', 'pkg-resources', 'pydepqbf', 'pyPicosat', 'Solvers', 'pylgl', 'pybind11', 'satyrn', 'AAFMFramework', 'Glucose', 'APISolvers', 'DepMng', 'PicoSAT', 'CNFModel', 'Lingeling-pylgl', 'Metamodels', 'pycosat', 'Lingeling-satispy', 'PicoSAT-pycosat', 'Packages', 'MiniSAT-umo', 'ParserTechnology', 'python-sat']
2, UCTAlgorithm, 25, 10.781739234924316, 52, True, 11, 1196, ['Linux', 'wheel', 'System', 'APISolvers', 'python-sat', 'pycosat', 'Lingeling-satispy', 'ValidConfiguration', 'pyglucose', 'Interoperability', 'PicoSAT-pyPicosat', 'MiniSAT-satispy', 'FeatureIDE', 'MiniSAT-umo', 'DecisionModel', 'pip', 'Solvers', 'six', 'lark-parser', 'AAFMFramework', 'DepMng', 'PicoSAT', 'AutomatedReasoning', 'PicoSAT-pycosat', 'Lingeling-python-sat', 'Metamodels', 'pycryptosat', 'pyPicosat', 'Operations', 'Glucose-pyglucose', 'setuptools', 'Lingeling-pylgl', 'Packages', 'Glucose-python-sat', 'ebnf', 'FeatureModel', 'ErrorDiagnosis', 'pydepqbf', 'SPLOT', 'pybind11', 'MiniSAT', 'CNFModel', 'pkg-resources', 'pylgl', 'Utils', 'Lingeling', 'ParserTechnology', 'MiniSAT-python-sat', 'umo', 'satispy', 'Glucose', 'ValidModel']
3, UCTAlgorithm, 25, 12.00996994972229, 56, True, 7, 1300, ['Glucose-python-sat', 'Glucose', 'Packages', 'ValidModel', 'python-sat', 'SimpleParse', 'satyrn', 'PicoSAT-pyPicosat', 'Interoperability', 'CNFModel', 'Utils', 'System', 'AAFMFramework', 'DeadFeatures', 'PicoSAT', 'Lingeling-pylgl', 'six', 'PicoSAT-pycosat', 'pyPicosat', 'Linux', 'pylgl', 'MiniSAT-satispy', 'setuptools', 'pyglucose', 'pycosat', 'umo', 'Operations', 'Lingeling-satispy', 'UVL', 'pkg-resources', 'FeatureIDE', 'Solvers', 'Metamodels', 'MiniSAT-umo', 'APISolvers', 'pybind11', 'ErrorDiagnosis', 'DecisionModel', 'pydepqbf', 'ParserTechnology', 'AllProducts', 'FeatureModel', 'SPLOT', 'Glucose-pyglucose', 'ValidProduct', 'ErrorDetection', 'CoreFeatures', 'Lingeling', 'DepMng', 'MiniSAT', 'AutomatedReasoning', 'Lingeling-python-sat', 'satispy', 'pip', 'MiniSAT-python-sat', 'ValidConfiguration']
4, UCTAlgorithm, 25, 11.86798095703125, 54, True, 9, 1248, ['umo', 'pyPicosat', 'Utils', 'ValidModel', 'Linux', 'SimpleParse', 'UVL', 'Operations', 'AAFMFramework', 'System', 'DepMng', 'Glucose-pyglucose', 'python-sat', 'MiniSAT-umo', 'Packages', 'pip', 'APISolvers', 'pylgl', 'ErrorDetection', 'DeadFeatures', 'lark-parser', 'PicoSAT-pycosat', 'six', 'Metamodels', 'ErrorDiagnosis', 'MiniSAT-python-sat', 'AutomatedReasoning', 'ebnf', 'Glucose', 'Solvers', 'Lingeling-python-sat', 'MiniSAT', 'ParserTechnology', 'PicoSAT-pyPicosat', 'CoreFeatures', 'setuptools', 'pyglucose', 'wheel', 'pkg-resources', 'pybind11', 'AllProducts', 'satispy', 'FeatureModel', 'Lingeling', 'MiniSAT-satispy', 'Glucose-python-sat', 'pycosat', 'CNFModel', 'pycryptosat', 'antlr4-python3-runtime', 'Interoperability', 'PicoSAT', 'ValidConfiguration', 'DecisionModel']
5, UCTAlgorithm, 25, 9.5476393699646, 48, True, 15, 1092, ['PicoSAT-pycosat', 'six', 'CNFModel', 'pybind11', 'Lingeling', 'pkg-resources', 'ebnf', 'pip', 'MiniSAT-umo', 'Glucose-python-sat', 'wheel', 'python-sat', 'MiniSAT', 'antlr4-python3-runtime', 'pyPicosat', 'Glucose-pyglucose', 'MiniSAT-python-sat', 'MiniSAT-satispy', 'ParserTechnology', 'pyglucose', 'PicoSAT', 'Lingeling-pylgl', 'satyrn', 'Lingeling-python-sat', 'Glucose', 'FeatureIDE', 'satispy', 'PicoSAT-pyPicosat', 'pylgl', 'pydepqbf', 'SimpleParse', 'Utils', 'System', 'setuptools', 'UVL', 'lark-parser', 'Packages', 'pycryptosat', 'APISolvers', 'Interoperability', 'pycosat', 'DepMng', 'Metamodels', 'Linux', 'AutomatedReasoning', 'umo', 'Solvers', 'AAFMFramework']
6, UCTAlgorithm, 25, 9.090408563613892, 47, True, 16, 1066, ['Lingeling-satispy', 'Linux', 'DecisionModel', 'satispy', 'Glucose', 'Interoperability', 'six', 'ParserTechnology', 'Packages', 'pycryptosat', 'AutomatedReasoning', 'MiniSAT-python-sat', 'umo', 'PicoSAT-pycosat', 'MiniSAT-satispy', 'CNFModel', 'lark-parser', 'pyPicosat', 'pybind11', 'FeatureIDE', 'Lingeling-pylgl', 'SPLOT', 'pycosat', 'setuptools', 'MiniSAT', 'ebnf', 'PicoSAT', 'Glucose-pyglucose', 'Utils', 'Lingeling', 'Solvers', 'Lingeling-python-sat', 'pyglucose', 'MiniSAT-umo', 'pydepqbf', 'Glucose-python-sat', 'pip', 'Metamodels', 'APISolvers', 'pkg-resources', 'UVL', 'AAFMFramework', 'DepMng', 'pylgl', 'System', 'satyrn', 'python-sat']
7, UCTAlgorithm, 25, 10.745967626571655, 50, True, 13, 1144, ['DecisionModel', 'pyglucose', 'Operations', 'python-sat', 'ValidConfiguration', 'six', 'Lingeling', 'umo', 'DepMng', 'satispy', 'Utils', 'pycosat', 'MiniSAT-umo', 'ErrorDiagnosis', 'Lingeling-pylgl', 'MiniSAT-python-sat', 'Packages', 'MiniSAT-satispy', 'Glucose', 'Linux', 'pkg-resources', 'wheel', 'pylgl', 'satyrn', 'ErrorDetection', 'Glucose-python-sat', 'AllProducts', 'Solvers', 'pydepqbf', 'Lingeling-python-sat', 'PicoSAT', 'Interoperability', 'FeatureIDE', 'System', 'AutomatedReasoning', 'Metamodels', 'pip', 'setuptools', 'ValidProduct', 'CoreFeatures', 'PicoSAT-pyPicosat', 'ValidModel', 'CNFModel', 'APISolvers', 'SPLOT', 'AAFMFramework', 'pyPicosat', 'MiniSAT', 'pybind11', 'Glucose-pyglucose']
8, UCTAlgorithm, 25, 8.283871412277222, 45, True, 18, 1014, ['Solvers', 'pydepqbf', 'Lingeling-python-sat', 'DepMng', 'SPLOT', 'Linux', 'satispy', 'pycosat', 'ErrorDetection', 'satyrn', 'PicoSAT-pycosat', 'MiniSAT', 'pyPicosat', 'AAFMFramework', 'Glucose', 'Metamodels', 'Utils', 'Lingeling-satispy', 'MiniSAT-umo', 'pkg-resources', 'pylgl', 'FeatureModel', 'APISolvers', 'python-sat', 'pybind11', 'pycryptosat', 'PicoSAT-pyPicosat', 'six', 'pip', 'Interoperability', 'Lingeling', 'setuptools', 'pyglucose', 'MiniSAT-python-sat', 'Packages', 'umo', 'Glucose-pyglucose', 'AutomatedReasoning', 'Operations', 'Lingeling-pylgl', 'System', 'CNFModel', 'PicoSAT', 'Glucose-python-sat', 'MiniSAT-satispy']
9, UCTAlgorithm, 25, 8.120090961456299, 43, True, 20, 962, ['Lingeling-python-sat', 'AutomatedReasoning', 'pyPicosat', 'Utils', 'pkg-resources', 'AAFMFramework', 'satyrn', 'APISolvers', 'Lingeling-satispy', 'Glucose-python-sat', 'Metamodels', 'DecisionModel', 'CNFModel', 'pydepqbf', 'ParserTechnology', 'PicoSAT-pyPicosat', 'pybind11', 'python-sat', 'pycryptosat', 'umo', 'MiniSAT-python-sat', 'Linux', 'six', 'ValidConfiguration', 'PicoSAT', 'setuptools', 'Glucose', 'pip', 'DeadFeatures', 'pylgl', 'Operations', 'satispy', 'DepMng', 'PicoSAT-pycosat', 'Lingeling', 'pycosat', 'MiniSAT-satispy', 'System', 'MiniSAT', 'ValidModel', 'Packages', 'Solvers', 'SimpleParse']
10, UCTAlgorithm, 25, 9.69550371170044, 48, True, 15, 1092, ['pyPicosat', 'Metamodels', 'satyrn', 'setuptools', 'DepMng', 'UVL', 'AAFMFramework', 'satispy', 'MiniSAT-umo', 'Lingeling', 'AutomatedReasoning', 'APISolvers', 'PicoSAT-pycosat', 'pyglucose', 'pybind11', 'ValidModel', 'PicoSAT-pyPicosat', 'Solvers', 'DeadFeatures', 'Packages', 'FeatureIDE', 'lark-parser', 'python-sat', 'ValidConfiguration', 'System', 'pycosat', 'Glucose-pyglucose', 'MiniSAT-satispy', 'MiniSAT', 'pycryptosat', 'ValidProduct', 'pydepqbf', 'Lingeling-satispy', 'pip', 'MiniSAT-python-sat', 'pylgl', 'Operations', 'Utils', 'umo', 'Glucose', 'CNFModel', 'pkg-resources', 'Linux', 'Lingeling-python-sat', 'six', 'PicoSAT', 'Interoperability', 'ParserTechnology']
