Run, Algorithm, Iterations, Time, Features in Config, Valid Config, Reward, Nodes, Configuration
1, UCTAlgorithm, 50, 22.701361179351807, 45, True, 18, 1989, ['Lingeling-pylgl', 'CNFModel', 'ValidProduct', 'pkg-resources', 'pip', 'Glucose-pyglucose', 'Lingeling', 'pycosat', 'MiniSAT-umo', 'pybind11', 'lark-parser', 'Packages', 'six', 'UVL', 'ParserTechnology', 'DepMng', 'pylgl', 'satyrn', 'pyPicosat', 'System', 'Utils', 'setuptools', 'wheel', 'MiniSAT-satispy', 'umo', 'DecisionModel', 'pyglucose', 'ebnf', 'AutomatedReasoning', 'Interoperability', 'Glucose', 'Linux', 'MiniSAT', 'Lingeling-satispy', 'satispy', 'Operations', 'python-sat', 'PicoSAT-pyPicosat', 'Metamodels', 'AAFMFramework', 'antlr4-python3-runtime', 'Solvers', 'APISolvers', 'PicoSAT', 'SimpleParse']
2, UCTAlgorithm, 50, 23.410072326660156, 46, True, 17, 2040, ['Solvers', 'System', 'Lingeling', 'Packages', 'ParserTechnology', 'PicoSAT', 'pyPicosat', 'pkg-resources', 'APISolvers', 'umo', 'UVL', 'PicoSAT-pycosat', 'AAFMFramework', 'Interoperability', 'Lingeling-satispy', 'AutomatedReasoning', 'DeadFeatures', 'Glucose-python-sat', 'six', 'python-sat', 'pycryptosat', 'Lingeling-pylgl', 'MiniSAT-satispy', 'satyrn', 'pybind11', 'pip', 'Glucose-pyglucose', 'Glucose', 'Linux', 'Utils', 'Operations', 'setuptools', 'CNFModel', 'MiniSAT', 'PicoSAT-pyPicosat', 'pycosat', 'pylgl', 'SimpleParse', 'Metamodels', 'DepMng', 'pyglucose', 'FeatureIDE', 'MiniSAT-python-sat', 'satispy', 'SPLOT', 'Lingeling-python-sat']
3, UCTAlgorithm, 50, 20.400832891464233, 40, True, 23, 1734, ['PicoSAT-pycosat', 'System', 'pylgl', 'Linux', 'setuptools', 'Lingeling', 'MiniSAT', 'Glucose', 'pip', 'six', 'Glucose-python-sat', 'pydepqbf', 'DepMng', 'DecisionModel', 'CNFModel', 'Glucose-pyglucose', 'umo', 'Solvers', 'satispy', 'FeatureIDE', 'AutomatedReasoning', 'MiniSAT-python-sat', 'pyglucose', 'MiniSAT-umo', 'pycryptosat', 'pkg-resources', 'APISolvers', 'Packages', 'PicoSAT-pyPicosat', 'MiniSAT-satispy', 'pyPicosat', 'pybind11', 'Lingeling-pylgl', 'pycosat', 'AAFMFramework', 'Metamodels', 'PicoSAT', 'python-sat', 'Interoperability', 'Utils']
4, UCTAlgorithm, 50, 23.080777406692505, 41, True, 22, 1785, ['MiniSAT-python-sat', 'umo', 'pycryptosat', 'pyglucose', 'PicoSAT-pyPicosat', 'Lingeling-python-sat', 'setuptools', 'DecisionModel', 'Glucose-python-sat', 'python-sat', 'AAFMFramework', 'AutomatedReasoning', 'APISolvers', 'Lingeling-satispy', 'pylgl', 'Linux', 'System', 'Glucose-pyglucose', 'MiniSAT-satispy', 'six', 'MiniSAT', 'pkg-resources', 'pybind11', 'wheel', 'satispy', 'CNFModel', 'pydepqbf', 'pycosat', 'Utils', 'Packages', 'Glucose', 'PicoSAT', 'pyPicosat', 'Solvers', 'Lingeling-pylgl', 'Metamodels', 'satyrn', 'Lingeling', 'DepMng', 'pip', 'MiniSAT-umo']
5, UCTAlgorithm, 50, 25.75182580947876, 48, True, 15, 2142, ['Operations', 'MiniSAT-satispy', 'setuptools', 'Lingeling', 'umo', 'Interoperability', 'AutomatedReasoning', 'ebnf', 'AAFMFramework', 'Packages', 'APISolvers', 'CNFModel', 'MiniSAT', 'MiniSAT-umo', 'DepMng', 'lark-parser', 'Glucose-pyglucose', 'SimpleParse', 'pybind11', 'PicoSAT-pyPicosat', 'Lingeling-python-sat', 'wheel', 'pyglucose', 'Solvers', 'Linux', 'python-sat', 'pyPicosat', 'pycosat', 'System', 'ParserTechnology', 'MiniSAT-python-sat', 'six', 'Glucose-python-sat', 'Glucose', 'ErrorDetection', 'pip', 'ValidConfiguration', 'PicoSAT-pycosat', 'Metamodels', 'SPLOT', 'pkg-resources', 'pycryptosat', 'ValidProduct', 'Utils', 'PicoSAT', 'satispy', 'pylgl', 'UVL']
6, UCTAlgorithm, 50, 25.592097997665405, 47, True, 16, 2091, ['AutomatedReasoning', 'MiniSAT-umo', 'UVL', 'Glucose-python-sat', 'satispy', 'pycosat', 'Utils', 'pkg-resources', 'MiniSAT', 'SimpleParse', 'Glucose', 'pybind11', 'ParserTechnology', 'MiniSAT-python-sat', 'Interoperability', 'PicoSAT', 'pipdeptree', 'pycryptosat', 'pyPicosat', 'CNFModel', 'pydepqbf', 'MiniSAT-satispy', 'Lingeling-python-sat', 'six', 'setuptools', 'DepMng', 'umo', 'Lingeling-pylgl', 'Linux', 'Packages', 'AAFMFramework', 'Lingeling', 'PicoSAT-pycosat', 'Metamodels', 'Lingeling-satispy', 'pip', 'pyglucose', 'Solvers', 'pylgl', 'PicoSAT-pyPicosat', 'APISolvers', 'System', 'FeatureIDE', 'Glucose-pyglucose', 'wheel', 'SPLOT', 'python-sat']
7, UCTAlgorithm, 50, 23.794625520706177, 45, True, 18, 1989, ['FeatureModel', 'pkg-resources', 'Packages', 'APISolvers', 'ParserTechnology', 'Glucose', 'Linux', 'SimpleParse', 'FeatureIDE', 'PicoSAT-pyPicosat', 'PicoSAT-pycosat', 'AAFMFramework', 'pylgl', 'ebnf', 'pip', 'six', 'System', 'Glucose-python-sat', 'MiniSAT', 'DepMng', 'python-sat', 'Lingeling', 'satispy', 'MiniSAT-python-sat', 'pybind11', 'Lingeling-python-sat', 'pipdeptree', 'pyglucose', 'pycryptosat', 'AutomatedReasoning', 'Lingeling-satispy', 'antlr4-python3-runtime', 'Interoperability', 'umo', 'Metamodels', 'Solvers', 'PicoSAT', 'setuptools', 'CNFModel', 'lark-parser', 'pyPicosat', 'MiniSAT-umo', 'pydepqbf', 'Utils', 'pycosat']
8, UCTAlgorithm, 50, 30.129193544387817, 52, True, 11, 2346, ['CNFModel', 'DepMng', 'PicoSAT-pyPicosat', 'MiniSAT-umo', 'ParserTechnology', 'Solvers', 'Glucose', 'Lingeling-python-sat', 'ValidModel', 'Glucose-pyglucose', 'ErrorDiagnosis', 'APISolvers', 'SPLOT', 'pybind11', 'Interoperability', 'PicoSAT-pycosat', 'Utils', 'SimpleParse', 'pip', 'FeatureIDE', 'MiniSAT', 'antlr4-python3-runtime', 'pycosat', 'pyglucose', 'AutomatedReasoning', 'System', 'lark-parser', 'Lingeling', 'pkg-resources', 'AAFMFramework', 'PicoSAT', 'Lingeling-pylgl', 'Glucose-python-sat', 'satispy', 'Metamodels', 'pipdeptree', 'ErrorDetection', 'UVL', 'Lingeling-satispy', 'pylgl', 'python-sat', 'ebnf', 'MiniSAT-satispy', 'MiniSAT-python-sat', 'Linux', 'six', 'setuptools', 'Packages', 'wheel', 'pyPicosat', 'umo', 'Operations']
9, UCTAlgorithm, 50, 20.776198625564575, 42, True, 21, 1836, ['Solvers', 'FeatureModel', 'Lingeling-satispy', 'AAFMFramework', 'Glucose-pyglucose', 'pip', 'ParserTechnology', 'System', 'python-sat', 'MiniSAT', 'Lingeling', 'Interoperability', 'pydepqbf', 'PicoSAT-pycosat', 'umo', 'Packages', 'wheel', 'pylgl', 'MiniSAT-umo', 'setuptools', 'SimpleParse', 'pybind11', 'AutomatedReasoning', 'six', 'DepMng', 'Lingeling-pylgl', 'Metamodels', 'UVL', 'CNFModel', 'PicoSAT', 'APISolvers', 'Linux', 'pycosat', 'pycryptosat', 'PicoSAT-pyPicosat', 'pyglucose', 'satispy', 'Glucose', 'Glucose-python-sat', 'Utils', 'pkg-resources', 'pyPicosat']
10, UCTAlgorithm, 50, 21.889506816864014, 41, True, 22, 1785, ['PicoSAT', 'Solvers', 'six', 'AAFMFramework', 'pyPicosat', 'satyrn', 'FeatureModel', 'pyglucose', 'MiniSAT', 'setuptools', 'python-sat', 'pylgl', 'Lingeling-satispy', 'Utils', 'DecisionModel', 'Metamodels', 'Lingeling', 'PicoSAT-pyPicosat', 'Glucose', 'AutomatedReasoning', 'CNFModel', 'Glucose-python-sat', 'Packages', 'Glucose-pyglucose', 'Linux', 'System', 'DepMng', 'Lingeling-python-sat', 'satispy', 'pycryptosat', 'pkg-resources', 'pip', 'MiniSAT-umo', 'APISolvers', 'Lingeling-pylgl', 'pybind11', 'wheel', 'MiniSAT-satispy', 'umo', 'pycosat', 'pydepqbf']
