Iterations, Runs, Valid Configs, Invalid configs, Features min, Features max, Features median, Features mean, Features std, Rewards min, Rewards max, Rewards median, Rewards mean, Rewards std, Nodes min, Nodes max, Nodes median, Nodes mean, Nodes std, Times min, Times max, Times median, Times mean, Times std
1, 30, 7, 0, 46, 62, 59.0, 58.36666666666667, 3.709106531817038, 1.0, 17.0, 4.0, 4.633333333333334, 3.709106531817038, 80, 110, 106.0, 104.66666666666667, 7.3594102712262135, 0.5664756298065186, 0.7449235916137695, 0.6572897434234619, 0.656388529141744, 0.04313915273552654
10, 30, 7, 0, 43, 60, 53.5, 53.1, 4.794752879180928, 3.0, 20.0, 9.5, 9.9, 4.794752879180928, 407, 583, 522.5, 516.8666666666667, 51.09742778689336, 3.1064460277557373, 4.402696847915649, 3.678495407104492, 3.681114610036214, 0.3205647713989806
25, 30, 7, 0, 43, 57, 48.5, 49.166666666666664, 4.052103185986884, 6.0, 20.0, 14.5, 13.833333333333334, 4.052103185986884, 962, 1300, 1105.0, 1121, 102.91308686593685, 8.120090961456299, 13.68721342086792, 9.879823803901672, 10.186078095436097, 1.3962864545535596
50, 30, 7, 0, 34, 52, 44.5, 43.36666666666667, 5.006777016400274, 11.0, 29.0, 18.5, 19.633333333333333, 5.006777016400274, 1428, 2346, 1963.5, 1905.7, 255.34562783641394, 14.736427783966064, 30.323729753494263, 23.19549322128296, 22.97073260943095, 4.2468152646717385
100, 30, 7, 0, 33, 44, 37.0, 37.9, 3.1442339125058307, 19.0, 30.0, 26.0, 25.1, 3.1442339125058307, 2727, 3838, 3131.0, 3221.9, 317.5676251630889, 39.96652626991272, 99.6211838722229, 56.625457763671875, 61.07880459626516, 14.892782597997904
