Algorithm, Step, Alternatives, Decisions, Choice, Simulations, Evaluations, Positive Evaluations, Tree Size, Time (s)
UCT MCTS, 80, 10, 10, Language, 100, 0, 0, 505, 0.4564
UCT MCTS, 81, 11, 11, GUI, 100, 0, 0, 606, 0.4735
UCT MCTS, 82, 12, 12, Map, 100, 0, 0, 707, 0.5003
UCT MCTS, 83, 14, 14, Tanks, 100, 0, 0, 808, 0.5131
UCT MCTS, 84, 16, 16, PC, 100, 0, 0, 909, 0.5167
UCT MCTS, 85, 14, 14, EN, 100, 0, 0, 1010, 0.507
UCT MCTS, 86, 12, 12, Hard, 100, 0, 0, 1111, 0.4997
UCT MCTS, 87, 10, 10, Germany_Leopard, 100, 0, 0, 1212, 0.4597
UCT MCTS, 88, 9, 9, M_780, 100, 0, 0, 1313, 0.4612
UCT MCTS, 89, 1, 1, TankWar, 100, 0, 0, 101, 0.583
UCT MCTS, 90, 9, 9, AI, 100, 0, 0, 202, 0.5523
UCT MCTS, 91, 10, 10, Platform, 100, 0, 0, 303, 0.4109
UCT MCTS, 92, 11, 11, Language, 100, 0, 0, 404, 0.3836
UCT MCTS, 93, 12, 12, GUI, 100, 0, 0, 505, 0.4319
UCT MCTS, 94, 13, 13, Handy, 100, 0, 0, 606, 0.4707
UCT MCTS, 95, 11, 11, Easy, 100, 0, 0, 707, 0.4941
UCT MCTS, 96, 9, 9, Tanks, 100, 0, 0, 808, 0.496
UCT MCTS, 97, 11, 11, Map, 100, 0, 0, 909, 0.4681
UCT MCTS, 98, 13, 13, M_780, 100, 0, 0, 1010, 0.4599
UCT MCTS, 99, 10, 10, EN, 100, 0, 0, 1111, 0.4616
UCT MCTS, 100, 8, 8, Record, 100, 0, 0, 1212, 0.4359
UCT MCTS, 101, 9, 9, USA_M1Abrams, 100, 0, 0, 1313, 0.411
UCT MCTS, 102, 8, 8, China_Type99, 100, 0, 0, 1414, 0.446
UCT MCTS, 103, 7, 7, Re_fuer_PC, 100, 0, 0, 1515, 0.4431
UCT MCTS, 104, 1, 1, TankWar, 100, 0, 0, 101, 0.5861
UCT MCTS, 105, 9, 9, Language, 100, 0, 0, 202, 0.5655
UCT MCTS, 106, 10, 10, Platform, 100, 0, 0, 303, 0.5503
UCT MCTS, 107, 11, 11, Soundeffekt, 100, 0, 0, 404, 0.5444
UCT MCTS, 108, 12, 12, AI, 100, 0, 0, 505, 0.5595
UCT MCTS, 109, 13, 13, GUI, 100, 0, 0, 606, 0.5711
UCT MCTS, 110, 14, 14, Map, 100, 0, 0, 707, 0.5186
UCT MCTS, 111, 16, 16, explodieren, 100, 0, 0, 808, 0.5735
UCT MCTS, 112, 15, 15, Tanks, 100, 0, 0, 909, 0.565
UCT MCTS, 113, 17, 17, Handy, 100, 0, 0, 1010, 0.5839
UCT MCTS, 114, 15, 15, Sound_fuer_Handy, 100, 0, 0, 1111, 0.5898
UCT MCTS, 115, 13, 13, EN, 100, 0, 0, 1212, 0.571
UCT MCTS, 116, 11, 11, Easy, 100, 0, 0, 1313, 0.5152
UCT MCTS, 117, 9, 9, USA_M1Abrams, 100, 0, 0, 1414, 0.4855
UCT MCTS, 118, 8, 8, M_240, 100, 0, 0, 1515, 0.4947
UCT MCTS, 119, 1, 1, TankWar, 100, 0, 0, 101, 0.6125
UCT MCTS, 120, 9, 9, Soundeffekt, 100, 0, 0, 202, 0.5641
UCT MCTS, 121, 10, 10, Platform, 100, 0, 0, 303, 0.5628
UCT MCTS, 122, 11, 11, Sound_fuer_Handy, 100, 0, 0, 404, 0.4399
UCT MCTS, 123, 9, 9, GUI, 100, 0, 0, 505, 0.4473
UCT MCTS, 124, 10, 10, PC, 100, 0, 0, 606, 0.4865
UCT MCTS, 125, 8, 8, AI, 100, 0, 0, 707, 0.5204
UCT MCTS, 126, 9, 9, Map, 100, 0, 0, 808, 0.565
UCT MCTS, 127, 11, 11, Language, 100, 0, 0, 909, 0.5584
UCT MCTS, 128, 12, 12, Tanks, 100, 0, 0, 1010, 0.5469
UCT MCTS, 129, 14, 14, M_240, 100, 0, 0, 1111, 0.554
UCT MCTS, 130, 11, 11, EN, 100, 0, 0, 1212, 0.5335
UCT MCTS, 131, 9, 9, Easy, 100, 0, 0, 1313, 0.5208
UCT MCTS, 132, 7, 7, Record, 100, 0, 0, 1414, 0.476
UCT MCTS, 133, 8, 8, Re_fuer_PC, 100, 0, 0, 1515, 0.4472
UCT MCTS, 134, 6, 6, China_Type99, 100, 0, 0, 1616, 0.4343
UCT MCTS, 135, 1, 1, TankWar, 100, 0, 0, 101, 0.6319
UCT MCTS, 136, 9, 9, GUI, 100, 0, 0, 202, 0.5383
UCT MCTS, 137, 10, 10, explodieren, 100, 0, 0, 303, 0.4458
UCT MCTS, 138, 9, 9, AI, 100, 0, 0, 404, 0.3989
UCT MCTS, 139, 10, 10, Language, 100, 0, 0, 505, 0.4541
UCT MCTS, 140, 11, 11, DE, 100, 0, 0, 606, 0.4992
UCT MCTS, 141, 9, 9, Platform, 100, 0, 0, 707, 0.5103
UCT MCTS, 142, 10, 10, Tanks, 100, 0, 0, 808, 0.5325
UCT MCTS, 143, 12, 12, Easy, 100, 0, 0, 909, 0.5548
UCT MCTS, 144, 10, 10, Map, 100, 0, 0, 1010, 0.4665
UCT MCTS, 145, 12, 12, PC, 100, 0, 0, 1111, 0.4744
UCT MCTS, 146, 10, 10, M_780, 100, 0, 0, 1212, 0.4545
UCT MCTS, 147, 7, 7, China_Type99, 100, 0, 0, 1313, 0.4551
UCT MCTS, 148, 1, 1, TankWar, 100, 0, 0, 101, 0.6122
UCT MCTS, 149, 9, 9, Tanks, 100, 0, 0, 202, 0.6294
UCT MCTS, 150, 11, 11, GUI, 100, 0, 0, 303, 0.6409
UCT MCTS, 151, 12, 12, Platform, 100, 0, 0, 404, 0.5888
UCT MCTS, 152, 13, 13, Language, 100, 0, 0, 505, 0.5877
UCT MCTS, 153, 14, 14, Germany_Leopard, 100, 0, 0, 606, 0.5646
UCT MCTS, 154, 13, 13, Map, 100, 0, 0, 707, 0.5147
UCT MCTS, 155, 15, 15, USA_M1Abrams, 100, 0, 0, 808, 0.495
UCT MCTS, 156, 14, 14, AI, 100, 0, 0, 909, 0.5007
UCT MCTS, 157, 15, 15, Easy, 100, 0, 0, 1010, 0.5237
UCT MCTS, 158, 13, 13, PC, 100, 0, 0, 1111, 0.5293
UCT MCTS, 159, 11, 11, EN, 100, 0, 0, 1212, 0.4924
UCT MCTS, 160, 9, 9, M_600, 100, 0, 0, 1313, 0.4625
UCT MCTS, 161, 1, 1, TankWar, 100, 0, 0, 101, 0.6111
UCT MCTS, 162, 9, 9, Platform, 100, 0, 0, 202, 0.5792
UCT MCTS, 163, 10, 10, Language, 100, 0, 0, 303, 0.5549
UCT MCTS, 164, 11, 11, Record, 100, 0, 0, 404, 0.5754
UCT MCTS, 165, 12, 12, Re_fuer_Handy, 100, 0, 0, 505, 0.55
UCT MCTS, 166, 10, 10, EN, 100, 0, 0, 606, 0.5115
UCT MCTS, 167, 8, 8, AI, 100, 0, 0, 707, 0.5233
UCT MCTS, 168, 9, 9, GUI, 100, 0, 0, 808, 0.5592
UCT MCTS, 169, 10, 10, Hard, 100, 0, 0, 909, 0.5916
UCT MCTS, 170, 8, 8, Map, 100, 0, 0, 1010, 0.6076
UCT MCTS, 171, 10, 10, M_600, 100, 0, 0, 1111, 0.5992
UCT MCTS, 172, 7, 7, Handy, 100, 0, 0, 1212, 0.5808
UCT MCTS, 173, 5, 5, Tanks, 100, 0, 0, 1313, 0.5718
UCT MCTS, 174, 7, 7, China_Type99, 100, 0, 0, 1414, 0.5396
UCT MCTS, 175, 1, 1, TankWar, 100, 0, 0, 101, 0.597
