Method, Iterations, Decisions, Simulations, Evaluations, PositiveEvaluations, Percentage, TreeSize, Time
"UCT Algorithm (iters=100, ew=0.5)", 100, 12, 100, 110, 110, 1.0, 473, 0.42854738235473633
