Feature, Visits, Acc. Reward, Q-value, Normalized value, Color
Metamodels, 3, 2, 0.67, 0.16, BLUE
Operations, 2, 1, 0.5, 0.0, BLUE
Packages, 291, 446, 1.53, 1.0, RED
SPLOT, 25, 29, 1.16, 0.64, ORANGE
Solvers, 1, 1, 1.0, 0.48, YELLOW
System, 125, 144, 1.15, 0.63, ORANGE
UVL, 13, 15, 1.15, 0.63, ORANGE
